# This file is generated by gfold V1.1.2 on Tue Jun 27 20:47:35 2017
# Normalization constants :
#    RWPE1	42835828	1.05083
#    RWPE2	38777259	1
# The GFOLD value could be considered as a reliable log2 fold change.
# It is positive/negative if the gene is up/down regulated.
# A gene with zero GFOLD value should never be considered as 
# differentially expressed. For a comprehensive description of 
# GFOLD, please refer to the manual.
#GeneSymbol	GeneName	GFOLD(0.01)	E-FDR	log2fdc	1stRPKM	2ndRPKM
		0	1	0.0715327	0	0
FIP1L1	FIP1L1	0.202526	1	0.29939	20.8554	26.9817
FIRRE	FIRRE	0	1	0.0715327	0	0
FIS1	FIS1	0.41551	1	0.535239	42.5516	64.8372
FITM1	FITM1	0	1	-0.217974	0.232751	0.205689
FITM2	FITM2	0.605694	1	0.853352	6.92063	13.1633
FIZ1	FIZ1	-0.0958274	1	-0.411734	2.33449	1.84202
FJX1	FJX1	0.412915	1	0.539551	10.4431	15.9605
FKBP10	FKBP10	0.424481	1	0.483677	45.4672	66.8367
FKBP11	FKBP11	0.034087	1	0.284611	5.79695	7.42595
FKBP14	FKBP14	-0.165153	1	-0.29799	6.56619	5.61331
FKBP15	FKBP15	-0.990269	1	-1.10525	14.7467	7.20241
FKBP1A	FKBP1A	0.0402442	1	0.113774	47.9875	54.5855
FKBP1A-SDCBP2	FKBP1A-SDCBP2	-1.20863	1	-1.4919	7.34805	2.73628
FKBP1AP1	FKBP1AP1	0	1	0.264178	0.383636	0.486572
FKBP1B	FKBP1B	1.09166	1	1.44269	2.81264	8.07827
FKBP2	FKBP2	0.45917	1	0.608885	20.998	33.6765
FKBP3	FKBP3	0.506006	1	0.620553	24.8701	40.2045
FKBP4	FKBP4	0.720779	1	0.776071	36.9425	66.5078
FKBP5	FKBP5	0.288068	1	0.343481	14.7059	19.6154
FKBP6	FKBP6	0	1	-0.380163	1.24868	1.00454
FKBP7	FKBP7	-1.17538	1	-1.73582	1.17368	0.364091
FKBP8	FKBP8	0.00718921	1	0.0747474	65.1702	72.1518
FKBP9	FKBP9	-0.546745	1	-0.592382	87.1495	60.7601
FKBP9P1	FKBP9P1	-0.480504	1	-0.537138	66.6761	48.2999
FKBPL	FKBPL	0	1	0.0715327	0	0
FKRP	FKRP	0	1	0.213219	2.72828	3.32561
FKSG29	FKSG29	0	1	-0.928467	0.268774	0.127245
FKTN	FKTN	-1.51321	1	-1.60804	16.225	5.59277
FLAD1	FLAD1	0	1	-0.022947	16.0959	16.6529
FLCN	FLCN	-0.632837	1	-0.768003	9.78851	6.03976
FLG	FLG	-3.25738	1	-4.3394	0.426718	0.0202309
FLG-AS1	FLG-AS1	-0.82892	1	-3.83536	0.0789633	0
FLG2	FLG2	0	1	-1.51343	0.00511838	0
FLI1	FLI1	-1.01214	1	-1.27521	2.96817	1.28558
FLII	FLII	0.0449826	1	0.0891397	60.006	67.1004
FLJ10038	FLJ10038	0.238905	1	0.442814	1.87011	2.67344
FLJ12825	FLJ12825	-1.07271	1	-2.78645	0.165819	0.0196258
FLJ13224	FLJ13224	0	1	0.108059	0.544238	0.617021
FLJ16171	FLJ16171	0	1	0.0715327	0	0
FLJ16779	FLJ16779	0	1	0.602047	0.0244514	0.0405158
FLJ20021	FLJ20021	1.12203	1	1.5372	2.44342	7.51211
FLJ20518	FLJ20518	0	1	3.39346	0	0.111853
FLJ21408	FLJ21408	0	1	-0.121112	0.271904	0.257454
FLJ22184	FLJ22184	0	1	-1.51343	0.0103365	0
FLJ22447	FLJ22447	2.59846	1	5.42908	0	0.754044
FLJ22763	FLJ22763	0	1	0.0715327	0	0
FLJ23867	FLJ23867	0.357044	1	0.477265	11.6897	17.1099
FLJ25758	FLJ25758	0	1	0.0715327	0	0
FLJ26245	FLJ26245	0	1	0.0715327	0	0
FLJ26850	FLJ26850	0	1	0.171068	0.21134	0.251418
FLJ27354	FLJ27354	0	1	-0.928467	0.384644	0.196109
FLJ30403	FLJ30403	0	1	-0.0257645	0.617591	0.636748
FLJ30679	FLJ30679	0	1	3.07153	0	0.0911708
FLJ31104	FLJ31104	0	1	-0.638961	0.17353	0.11276
FLJ31306	FLJ31306	-0.203468	1	-0.356421	10.0344	8.23683
FLJ31356	FLJ31356	0	1	0.0715327	0.0819121	0.0904853
FLJ31662	FLJ31662	0	1	0.0715327	0	0
FLJ32255	FLJ32255	1.6313	1	2.232	0.279225	1.41139
FLJ33360	FLJ33360	0	1	1.6565	0	0.0213215
FLJ33534	FLJ33534	0	1	0.0715327	0	0
FLJ33581	FLJ33581	0	1	0.0715327	0.0393013	0.0434147
FLJ34503	FLJ34503	0	1	1.6565	0	0.0257112
FLJ35934	FLJ35934	0	1	0.830525	0.14909	0.288214
FLJ36000	FLJ36000	0	1	0.0715327	0	0
FLJ36777	FLJ36777	0.192243	1	2.07153	0.0327266	0.180759
FLJ37035	FLJ37035	-0.312714	1	-1.15086	0.443434	0.204102
FLJ37201	FLJ37201	0.899985	1	1.33761	0.497243	1.33096
FLJ37453	FLJ37453	-0.367904	1	-0.636049	3.45218	2.33152
FLJ37505	FLJ37505	0	1	0.0715327	0	0
FLJ38122	FLJ38122	0	1	1.07153	0	0.00802125
FLJ38576	FLJ38576	0	1	-0.169475	0.113924	0.104873
FLJ39080	FLJ39080	0	1	0.0715327	0	0
FLJ40194	FLJ40194	0	1	0.0715327	0	0
FLJ40288	FLJ40288	0	1	0.0715327	0	0
FLJ41200	FLJ41200	0	1	0.0715327	0	0
FLJ41278	FLJ41278	0	1	1.6565	0	0.0162908
FLJ41941	FLJ41941	0	1	1.07153	0.0196258	0.0541999
FLJ42102	FLJ42102	0.422111	1	3.53096	0	0.11928
FLJ42351	FLJ42351	0	1	1.07153	0.272509	0.652234
FLJ42393	FLJ42393	0	1	1.46385	0.0721159	0.227611
FLJ42627	FLJ42627	0.101185	1	0.286146	1.99222	2.5543
FLJ42969	FLJ42969	0	1	0.0715327	0	0
FLJ43315	FLJ43315	0	1	0.602047	0.0740815	0.122753
FLJ43681	FLJ43681	-0.0499792	1	-0.185494	13.8766	12.8256
FLJ43879	FLJ43879	0	1	1.6565	0.00669101	0.0369566
FLJ44087	FLJ44087	0	1	0.0715327	0	0
FLJ44313	FLJ44313	0	1	1.39346	0.0787161	0.23602
FLJ44511	FLJ44511	-0.0687111	1	-0.5926	0.679174	0.470751
FLJ44635	FLJ44635	0	1	-1.51343	0.0205773	0
FLJ45079	FLJ45079	0	1	0.0715327	0	0
FLJ45513	FLJ45513	-0.302969	1	-2.2504	0.155633	0.0245603
FLJ45974	FLJ45974	0	1	0.0715327	0	0
FLJ46066	FLJ46066	0	1	0.0715327	0	0
FLJ46284	FLJ46284	0	1	0.0715327	0	0
FLJ46906	FLJ46906	0.222562	1	0.549996	4.12793	6.36335
FLNA	FLNA	0.739874	1	0.759002	136.679	243.156
FLNB	FLNB	1.07974	1	1.10149	86.4007	194.896
FLNC	FLNC	1.72618	1	2.0819	0.263135	1.17964
FLOT1	FLOT1	0	1	0.0715327	0	0
FLOT2	FLOT2	-0.715625	1	-0.818539	26.6533	15.8825
FLRT1	FLRT1	0.862439	1	1.61585	0.165363	0.548012
FLRT2	FLRT2	-3.13196	1	-3.39933	5.76551	0.571158
FLRT3	FLRT3	-0.649033	1	-0.813945	6.73546	4.02462
FLT1	FLT1	0	1	-1.92847	0.00583138	0
FLT3	FLT3	0	1	0.0715327	0	0
FLT3LG	FLT3LG	0	1	-0.481008	1.27087	0.950323
FLT4	FLT4	1.42695	1	3.11593	0.0109618	0.129164
FLVCR1	FLVCR1	-0.0596359	1	-0.261473	2.43709	2.13636
FLVCR1-AS1	FLVCR1-AS1	-0.527323	1	-1.3118	1.46216	0.602275
FLVCR2	FLVCR2	1.33747	1	1.90948	0.238526	0.959376
FLYWCH1	FLYWCH1	-0.320189	1	-0.455036	6.92454	5.30861
FLYWCH2	FLYWCH2	-0.345634	1	-0.50862	23.7996	17.5772
FMN1	FMN1	1.33363	1	2.34837	0.0168272	0.0960401
FMN2	FMN2	0	1	0.0715327	0	0
FMNL1	FMNL1	0	1	0.230079	1.16106	1.43232
FMNL2	FMNL2	0.234057	1	0.322655	11.0297	14.5016
FMNL3	FMNL3	0.166128	1	0.301126	2.37997	3.08298
FMO1	FMO1	0	1	0.0715327	0	0
FMO2	FMO2	0	1	0.0715327	0	0
FMO3	FMO3	0	1	0.0715327	0	0
FMO4	FMO4	0	1	-0.538521	0.622095	0.446081
FMO5	FMO5	0	1	0.656495	0.0367521	0.064958
FMO6P	FMO6P	0	1	0.0715327	0	0
FMO9P	FMO9P	0	1	0.0715327	0	0
FMOD	FMOD	0	1	-0.928467	0.0215029	0.00791781
FMR1	FMR1	0	1	-0.0929818	7.21359	7.10918
FMR1-AS1	FMR1-AS1	0	1	-0.0562229	0.447162	0.451381
FMR1NB	FMR1NB	0	1	0.0715327	0	0
FN1	FN1	2.00771	1	2.02839	85.7767	367.861
FN3K	FN3K	0	1	-0.0315608	0.456147	0.467897
FN3KRP	FN3KRP	-0.182453	1	-0.327282	14.7788	12.3794
FNBP1	FNBP1	-0.584981	1	-0.772854	3.77392	2.31976
FNBP1L	FNBP1L	0.19888	1	0.281417	13.0202	16.636
FNBP4	FNBP4	0	1	-0.0506779	9.85007	9.99673
FNDC1	FNDC1	0	1	0.0715327	0	0
FNDC3A	FNDC3A	-0.627362	1	-0.736951	8.90725	5.61653
FNDC3B	FNDC3B	0	1	-0.0307039	13.9641	14.3701
FNDC4	FNDC4	0.288749	1	0.751776	1.14559	2.03714
FNDC5	FNDC5	0	1	0.656495	0.138828	0.234072
FNDC7	FNDC7	0	1	0.48657	0.0152581	0.0252827
FNDC8	FNDC8	0	1	-0.21226	0.465176	0.418703
FNDC9	FNDC9	0	1	0.0715327	0	0
FNIP1	FNIP1	-0.807615	1	-0.90218	13.049	7.33801
FNIP2	FNIP2	0.242607	1	0.464711	1.60582	2.33102
FNTA	FNTA	-0.910667	1	-1.01088	47.6127	24.8298
FNTB	FNTB	0.396432	1	0.577845	4.7783	7.50139
FOCAD	FOCAD	-0.516537	1	-0.604469	14.3991	9.95405
FOLH1	FOLH1	0	1	-1.92847	0.025635	0
FOLH1B	FOLH1B	0	1	-0.928467	0.0118262	0
FOLR1	FOLR1	0	1	-2.51343	0.0933798	0
FOLR2	FOLR2	0	1	0.0715327	0	0
FOLR3	FOLR3	-1.1036	1	-2.58054	1.18797	0.183112
FOLR4	FOLR4	0	1	0.0715327	0	0
FOPNL	FOPNL	-0.17679	1	-0.272223	29.01	25.2496
FOS	FOS	0.430052	1	0.479985	85.5044	125.368
FOSB	FOSB	-1.98552	1	-2.19431	8.88419	2.0352
FOSL1	FOSL1	0.345834	1	0.667262	2.47725	4.14345
FOSL2	FOSL2	0.500129	1	0.563655	27.8373	43.2541
FOXA1	FOXA1	2.00676	1	2.39006	0.58017	3.22735
FOXA2	FOXA2	0	1	0.098584	5.65748	6.36809
FOXA3	FOXA3	0	1	-0.665433	0.0469481	0.0259309
FOXB1	FOXB1	0	1	-1.92847	0.0480019	0
FOXB2	FOXB2	0	1	0.0715327	0	0
FOXC1	FOXC1	0	1	-0.15368	3.45876	3.26747
FOXC2	FOXC2	0.791737	1	1.4341	0.472176	1.36535
FOXD1	FOXD1	0.0269142	1	0.192045	8.14191	9.77864
FOXD2	FOXD2	0.112976	1	0.672983	0.284634	0.479911
FOXD2-AS1	FOXD2-AS1	0.949732	1	1.7778	0.167614	0.627478
FOXD3	FOXD3	0	1	-2.51343	0.0564433	0
FOXD4	FOXD4	-0.32	1	-1.01593	0.715186	0.365541
FOXD4L1	FOXD4L1	-0.394905	1	-1.11488	0.734118	0.349334
FOXD4L3	FOXD4L3	-0.510662	1	-1.13997	0.915694	0.430193
FOXD4L4	FOXD4L4	0	1	-0.821552	0.466526	0.267984
FOXD4L5	FOXD4L5	-0.136161	1	-0.670155	0.758392	0.497684
FOXD4L6	FOXD4L6	-0.300775	1	-0.882664	0.78816	0.444789
FOXE1	FOXE1	0	1	-0.238423	2.0168	1.79572
FOXE3	FOXE3	0	1	-1.51343	0.0235688	0
FOXF1	FOXF1	0	1	1.6565	0	0.0201314
FOXF2	FOXF2	1.62572	1	2.06614	0.704511	3.13658
FOXG1	FOXG1	0	1	-0.51343	0.0145633	0.00804376
FOXH1	FOXH1	0	1	0.109147	2.82321	3.20139
FOXI1	FOXI1	0	1	0.0715327	0	0
FOXI2	FOXI2	0	1	0.0715327	0	0
FOXI3	FOXI3	0	1	2.39346	0	0.0817379
FOXJ1	FOXJ1	0	1	1.48657	0.0176856	0.0683781
FOXJ2	FOXJ2	-0.745389	1	-0.955291	3.23218	1.74995
FOXJ3	FOXJ3	0	1	0.0923245	7.51095	8.41758
FOXK1	FOXK1	0	1	0.0267944	13.115	14.0452
FOXK2	FOXK2	0	1	0.00281992	17.1649	18.0793
FOXL1	FOXL1	0.356434	1	0.576852	2.85408	4.4786
FOXL2	FOXL2	0	1	-0.706075	0.0880337	0.0530442
FOXL2NB	FOXL2NB	0	1	1.07153	0.00572882	0.0189853
FOXM1	FOXM1	1.577	1	1.69003	7.33808	24.9049
FOXN1	FOXN1	0	1	1.7496	0.0346236	0.143428
FOXN2	FOXN2	-0.310945	1	-0.437123	7.27313	5.64577
FOXN3	FOXN3	-0.860264	1	-0.981766	6.67864	3.55338
FOXN3-AS1	FOXN3-AS1	0.36661	1	0.971997	0.95374	1.9874
FOXN3-AS2	FOXN3-AS2	0	1	-0.343505	0.0555391	0.0409014
FOXN4	FOXN4	0	1	0.0715327	0	0
FOXO1	FOXO1	-1.58646	1	-1.78925	4.97575	1.51009
FOXO3	FOXO3	0.176013	1	0.225556	26.9765	33.1579
FOXO3B	FOXO3B	0.189684	1	0.244724	22.5377	28.0726
FOXO4	FOXO4	-0.346841	1	-0.678002	1.86871	1.22471
FOXO6	FOXO6	0	1	1.07153	0.0781748	0.183508
FOXP1	FOXP1	-0.407138	1	-0.514621	6.49603	4.77901
FOXP2	FOXP2	0	1	-1.51343	0.00659555	0
FOXP3	FOXP3	0	1	0.89096	0.156809	0.313963
FOXP4	FOXP4	0	1	-0.0804704	0.427736	0.42482
FOXQ1	FOXQ1	0.184685	1	0.434607	3.19118	4.53714
FOXR1	FOXR1	0	1	0.0715327	0	0
FOXR2	FOXR2	0	1	0.0715327	0	0
FOXRED1	FOXRED1	0.419885	1	0.572784	8.66794	13.558
FOXRED2	FOXRED2	0.396692	1	0.623175	1.67671	2.71724
FOXS1	FOXS1	0	1	2.39346	0	0.078265
FPGS	FPGS	-0.657272	1	-0.760354	26.9223	16.7033
FPGT	FPGT	-0.0594983	1	-0.238074	3.88588	3.46247
FPGT-TNNI3K	FPGT-TNNI3K	-0.26091	1	-0.747227	0.812783	0.505933
FPR1	FPR1	0	1	-1.51343	0.0340554	0
FPR2	FPR2	0	1	0.0715327	0	0
FPR3	FPR3	0	1	-1.51343	0.0185498	0
FRA10AC1	FRA10AC1	0.225421	1	0.46903	2.49396	3.63157
FRAS1	FRAS1	-2.61797	1	-2.90559	1.58737	0.221332
FRAT1	FRAT1	0	1	-0.200993	1.06554	0.972777
FRAT2	FRAT2	-0.456061	1	-0.632162	9.97321	6.75993
FREM1	FREM1	0	1	0.0715327	0	0
FREM2	FREM2	0	1	-1.36904	0.0259998	0.00957368
FREM3	FREM3	0	1	1.07153	0.0317235	0.0739813
FRG1	FRG1	0	1	0.0986633	36.5282	41.1179
FRG1B	FRG1B	0.459483	1	0.600416	23.493	37.4557
FRG2	FRG2	0	1	1.07153	0.0560099	0.136119
FRG2B	FRG2B	0.0798847	1	3.24146	0	0.231805
FRG2C	FRG2C	0	1	3.39346	0	0.112177
FRK	FRK	-1.00555	1	-1.51343	1.31925	0.47974
FRMD1	FRMD1	0	1	0.0715327	0	0
FRMD3	FRMD3	-0.0491773	1	-1.92847	0.0581009	0.0128364
FRMD4A	FRMD4A	-0.825142	1	-1.17164	1.03618	0.481351
FRMD4B	FRMD4B	-0.325689	1	-0.460365	5.4141	4.13534
FRMD5	FRMD5	-0.257417	1	-0.434896	3.45537	2.68573
FRMD6	FRMD6	0.0478815	1	0.101141	34.7521	39.1855
FRMD6-AS1	FRMD6-AS1	0.751188	1	1.092	1.45709	3.2771
FRMD6-AS2	FRMD6-AS2	0	1	0.978423	0.178206	0.393715
FRMD7	FRMD7	0	1	-2.2504	0.029163	0
FRMD8	FRMD8	0	1	-0.141671	5.83779	5.56191
FRMD8P1	FRMD8P1	0	1	0.808498	0.0259388	0.0573074
FRMPD1	FRMPD1	0	1	0.946002	0.0237438	0.0524579
FRMPD2	FRMPD2	0.852426	1	2.87889	0.00447908	0.0643223
FRMPD2P1	FRMPD2P1	0	1	0.0715327	0	0
FRMPD3	FRMPD3	0	1	0.0715327	0	0
FRMPD3-AS1	FRMPD3-AS1	0	1	0.0715327	0	0
FRMPD4	FRMPD4	0	1	0.656495	0.00275782	0.00609293
FRRS1	FRRS1	-0.280127	1	-0.503106	4.84682	3.59187
FRRS1L	FRRS1L	0	1	1.07153	0	0.0216891
FRS2	FRS2	-0.561541	1	-0.700786	5.04116	3.2589
FRS3	FRS3	0	1	0.29585	1.13564	1.46753
FRY	FRY	0	1	-0.250395	0.0522794	0.0457197
FRY-AS1	FRY-AS1	0	1	0.0715327	0	0
FRYL	FRYL	0.336403	1	0.412901	6.84833	9.58525
FRZB	FRZB	0	1	-0.51343	0.118117	0.0838796
FSBP	FSBP	0.626094	1	0.822232	1.98322	3.6895
FSCB	FSCB	0	1	0.0715327	0	0
FSCN1	FSCN1	0.96324	1	1.01915	45.4208	96.7799
FSCN2	FSCN2	0	1	0.48657	0.0670062	0.103627
FSCN3	FSCN3	0	1	-0.928467	0.135798	0.068187
FSD1	FSD1	1.01093	1	1.5261	0.669887	2.05245
FSD1L	FSD1L	-1.59615	1	-1.82537	2.87045	0.849052
FSD2	FSD2	0.227164	1	0.553501	0.636063	0.982901
FSHB	FSHB	0	1	-1.51343	0.0241167	0
FSHR	FSHR	0	1	0.0715327	0	0
FSIP1	FSIP1	-0.54474	1	-0.839836	3.00422	1.76017
FSIP2	FSIP2	-4.65718	1	-6.28602	0.271659	0.00244973
FST	FST	-2.36631	1	-2.4676	81.3512	15.4509
FSTL1	FSTL1	1.95935	1	2.06993	6.8515	30.261
FSTL3	FSTL3	-0.801575	1	-0.885057	43.8171	24.9359
FSTL4	FSTL4	0	1	0.213552	0.247243	0.30187
FSTL5	FSTL5	0	1	0.0715327	0	0
FTCD	FTCD	0	1	0.656495	0.0331919	0.0611097
FTCDNL1	FTCDNL1	0	1	-0.776464	0.196176	0.108354
FTH1	FTH1	0.43444	1	0.45893	628.851	908.655
FTH1P18	FTH1P18	0	1	0.0715327	0	0
FTH1P3	FTH1P3	0.439901	1	0.542146	45.1482	69.1202
FTHL17	FTHL17	0	1	0.0715327	0	0
FTL	FTL	-0.777498	1	-0.805113	1119.94	673.783
FTLP10	FTLP10	0	1	0.0715327	0	0
FTMT	FTMT	0	1	0.0715327	0	0
FTO	FTO	0	1	-0.102882	9.40434	9.20496
FTO-IT1	FTO-IT1	0	1	-0.0215767	0.402499	0.414984
FTSJ1	FTSJ1	0.417413	1	0.497522	32.4088	48.1022
FTSJ2	FTSJ2	0.334229	1	0.452063	20.8078	29.928
FTSJ3	FTSJ3	0	1	0.0475449	17.8941	19.4409
FTX	FTX	-0.824492	1	-0.994709	11.6923	6.16249
FUBP1	FUBP1	0.704804	1	0.776012	28.8574	51.9522
FUBP3	FUBP3	-0.54445	1	-0.643212	22.3836	15.0629
FUCA1	FUCA1	1.18114	1	1.33661	7.12368	18.9301
FUCA2	FUCA2	0.0220046	1	0.13227	16.6108	19.1388
FUK	FUK	0	1	0.0367672	2.50359	2.69962
FUNDC1	FUNDC1	0	1	-0.147239	7.92132	7.51608
FUNDC2	FUNDC2	-0.684545	1	-0.805968	16.8786	10.1448
FUNDC2P2	FUNDC2P2	-0.0816606	1	-0.665433	1.29096	0.848858
FUOM	FUOM	1.80703	1	2.10812	4.40757	20.08
FURIN	FURIN	0.257623	1	0.374226	7.6958	10.4872
FUS	FUS	0.58959	1	0.781531	2.21182	3.99998
FUT1	FUT1	0.069542	1	0.213465	5.68504	6.92993
FUT10	FUT10	-0.158737	1	-0.368695	3.92263	3.19173
FUT11	FUT11	0.52068	1	0.688492	7.00241	11.8695
FUT2	FUT2	-1.12713	1	-1.86434	0.655376	0.183073
FUT3	FUT3	-0.808966	1	-1.31475	1.334	0.557585
FUT4	FUT4	0.552139	1	0.839467	0.814448	1.53502
FUT5	FUT5	-1.06288	1	-1.87036	0.845491	0.233496
FUT6	FUT6	-0.587297	1	-1.43543	0.394416	0.147972
FUT7	FUT7	0	1	-0.928467	0.00967065	0
FUT8	FUT8	0.152435	1	0.327078	2.7885	3.67818
FUT8-AS1	FUT8-AS1	0.0263339	1	0.897503	0.242096	0.483929
FUT9	FUT9	0	1	-1.51343	0.00364822	0
FUZ	FUZ	0	1	-0.123404	9.61892	9.28084
FXN	FXN	-0.281153	1	-0.510695	1.64736	1.21434
FXR1	FXR1	0.0604027	1	0.142748	8.49002	9.85334
FXR2	FXR2	0.258819	1	0.36973	12.9269	17.5606
FXYD1	FXYD1	0	1	0.0715327	0	0
FXYD2	FXYD2	-2.69744	1	-5.51343	1.64008	0
FXYD3	FXYD3	-0.462513	1	-0.516843	95.5577	70.2027
FXYD4	FXYD4	0	1	0.0715327	0	0
FXYD5	FXYD5	-0.435205	1	-0.585755	18.0795	12.6577
FXYD6	FXYD6	0	1	1.17107	0.0579519	0.149374
FXYD6-FXYD2	FXYD6-FXYD2	-2.69744	1	-5.51343	0.889151	0
FXYD7	FXYD7	0	1	0.0715327	0	0
FYB	FYB	0	1	-1.51343	0.023662	0.00522771
FYCO1	FYCO1	-0.70556	1	-0.863899	3.52997	2.03751
FYN	FYN	0.11705	1	0.310144	3.34274	4.35793
FYTTD1	FYTTD1	-0.194001	1	-0.26358	27.7873	24.3319
FZD1	FZD1	-0.0935857	1	-0.273553	4.20746	3.65779
FZD10	FZD10	2.06647	1	2.35383	1.09541	5.9167
FZD10-AS1	FZD10-AS1	1.75057	1	2.18374	0.425261	2.05437
FZD2	FZD2	1.00048	1	1.26745	1.33871	3.39657
FZD3	FZD3	-0.128598	1	-0.300828	1.46467	1.24948
FZD4	FZD4	-0.542822	1	-0.754342	2.16274	1.34627
FZD5	FZD5	-0.0657849	1	-0.265862	2.24772	1.96437
FZD6	FZD6	-0.876678	1	-0.939465	50.7974	27.8406
FZD7	FZD7	0.291848	1	0.609189	1.12148	1.80136
FZD8	FZD8	0.813135	1	1.03656	2.44001	5.26936
FZD9	FZD9	0.623555	1	1.37109	0.249199	0.693708
FZR1	FZR1	-0.284493	1	-0.453448	6.139	4.71078
G0S2	G0S2	-4.23903	1	-5.77396	5.55139	0.0803374
G2E3	G2E3	0.661696	1	0.79157	4.44227	8.08628
G3BP1	G3BP1	-0.118417	1	-0.157411	132.37	124.766
G3BP2	G3BP2	-0.49282	1	-0.545697	52.1786	37.5747
G6PC	G6PC	0	1	0.0715327	0	0
G6PC2	G6PC2	0	1	0.0715327	0	0
G6PC3	G6PC3	0	1	0.125785	6.97416	7.99987
G6PD	G6PD	1.3408	1	1.46662	8.94812	26.0139
GAA	GAA	-0.992481	1	-1.18768	6.04804	2.78719
GAB1	GAB1	0	1	-0.155319	2.22825	2.10284
GAB2	GAB2	-1.70665	1	-2.323	0.606459	0.124062
GAB3	GAB3	0	1	0.808498	0.0964269	0.181083
GAB4	GAB4	0	1	0.0715327	0	0
GABARAP	GABARAP	-0.531808	1	-0.654688	51.2648	34.2208
GABARAPL1	GABARAPL1	-2.8372	1	-3.04917	28.8092	3.64655
GABARAPL2	GABARAPL2	0	1	-0.00130532	21.2714	22.3396
GABARAPL3	GABARAPL3	0	1	0.0715327	0.0247692	0.0273616
GABBR1	GABBR1	0	1	0.0715327	0	0
GABBR2	GABBR2	0	1	-2.73582	0.0242	0
GABPA	GABPA	0	1	-0.0865687	9.24728	9.15433
GABPB1	GABPB1	0.0488715	1	0.159808	12.6881	14.901
GABPB1-AS1	GABPB1-AS1	-0.303499	1	-0.415649	12.0763	9.51541
GABPB2	GABPB2	-0.75381	1	-1.00558	6.41896	3.35393
GABRA1	GABRA1	0	1	0.0715327	0	0
GABRA2	GABRA2	-0.579277	1	-3.62891	0.0859851	0
GABRA3	GABRA3	0	1	-0.928467	0.00838239	0
GABRA4	GABRA4	0	1	0.0715327	0	0
GABRA5	GABRA5	0	1	0.0715327	0	0
GABRA6	GABRA6	0	1	0.0715327	0	0
GABRB1	GABRB1	0	1	0.0715327	0	0
GABRB2	GABRB2	0	1	-1.51343	0.00630178	0
GABRB3	GABRB3	0	1	2.07153	0	0.010266
GABRD	GABRD	0	1	2.07153	0.0121272	0.0937757
GABRE	GABRE	-0.82198	1	-1.05564	4.73268	2.38902
GABRG1	GABRG1	0	1	0.0715327	0	0
GABRG2	GABRG2	0	1	0.0715327	0	0
GABRG3	GABRG3	0	1	0.0715327	0	0
GABRP	GABRP	0	1	-1.92847	0.021165	0
GABRQ	GABRQ	0	1	-0.928467	0.0116725	0
GABRR1	GABRR1	0	1	0.0715327	0	0
GABRR2	GABRR2	0	1	1.6565	0	0.0247845
GABRR3	GABRR3	0	1	0.0715327	0	0
GAD1	GAD1	-0.584547	1	-0.876	2.39876	1.3706
GAD2	GAD2	0	1	0.0715327	0	0
GADD45A	GADD45A	0.539317	1	0.630527	38.2316	62.2283
GADD45B	GADD45B	0.0204514	1	0.173342	15.7727	18.6989
GADD45G	GADD45G	0	1	-0.233322	0.438403	0.38743
GADD45GIP1	GADD45GIP1	0.419404	1	0.529486	48.8622	74.1541
GADL1	GADL1	0	1	0.0715327	0	0
GAGE1	GAGE1	0	1	0.0715327	0	0
GAGE10	GAGE10	0	1	0.0715327	0	0
GAGE12B	GAGE12B	0	1	0.0715327	0	0
GAGE12C	GAGE12C	0	1	0.0715327	0	0
GAGE12D	GAGE12D	0	1	0.0715327	0	0
GAGE12E	GAGE12E	0	1	0.0715327	0	0
GAGE12F	GAGE12F	0	1	0.0715327	0	0
GAGE12G	GAGE12G	0	1	0.0715327	0	0
GAGE12H	GAGE12H	0	1	0.0715327	0	0
GAGE12I	GAGE12I	0	1	0.0715327	0	0
GAGE12J	GAGE12J	0	1	0.0715327	0	0
GAGE13	GAGE13	0	1	0.0715327	0	0
GAGE2A	GAGE2A	0	1	0.0715327	0	0
GAGE2B	GAGE2B	0	1	0.0715327	0	0
GAGE2C	GAGE2C	0	1	0.0715327	0	0
GAGE2D	GAGE2D	0	1	0.0715327	0	0
GAGE2E	GAGE2E	0	1	0.0715327	0	0
GAGE4	GAGE4	0	1	0.0715327	0	0
GAGE5	GAGE5	0	1	0.0715327	0	0
GAGE6	GAGE6	0	1	0.0715327	0	0
GAGE7	GAGE7	0	1	0.0715327	0	0
GAGE8	GAGE8	0	1	0.0715327	0	0
GAK	GAK	0	1	0.0349163	8.41653	9.06429
GAL	GAL	0	1	-0.286921	1.47031	1.25958
GAL3ST1	GAL3ST1	0	1	0.0715327	0	0
GAL3ST2	GAL3ST2	0	1	-1.51343	0.0322221	0
GAL3ST3	GAL3ST3	0	1	1.6565	0	0.0155351
GAL3ST4	GAL3ST4	-1.31359	1	-1.93969	1.17644	0.314739
GALC	GALC	0	1	-0.155491	2.03414	1.91896
GALE	GALE	1.09495	1	1.2069	16.2083	39.3487
GALK1	GALK1	1.37924	1	1.70662	2.24702	7.74976
GALK2	GALK2	0	1	-0.00425656	12.2627	12.8525
GALM	GALM	1.02934	1	2.42517	0.0752153	0.467368
GALNS	GALNS	0	1	0.157433	4.82113	5.65313
GALNT1	GALNT1	1.76482	1	1.86025	9.53749	36.4181
