# This file is generated by gfold V1.1.2 on Tue Jun 27 19:11:36 2017
# Normalization constants :
#    RWPE1	42835828	1.04939
#    AQ0396	39134511	1
# The GFOLD value could be considered as a reliable log2 fold change.
# It is positive/negative if the gene is up/down regulated.
# A gene with zero GFOLD value should never be considered as 
# differentially expressed. For a comprehensive description of 
# GFOLD, please refer to the manual.
#GeneSymbol	GeneName	GFOLD(0.01)	E-FDR	log2fdc	1stRPKM	2ndRPKM
		0	1	0.0695516	0	0
HDHD2	HDHD2	0.473701	1	0.70637	3.58989	6.11632
HDHD3	HDHD3	-0.19765	1	-0.365101	12.7102	10.2895
HDLBP	HDLBP	0.575426	1	0.601235	101.403	160.456
HDX	HDX	0.206375	1	0.598246	0.445894	0.705881
HEATR1	HEATR1	0.245313	1	0.308631	14.2563	18.4177
HEATR2	HEATR2	1.1012	1	1.25991	4.30794	10.7705
HEATR3	HEATR3	0.832212	1	1.02117	4.19815	8.89648
HEATR4	HEATR4	0	1	-0.833151	0.276116	0.158311
HEATR5A	HEATR5A	0.64904	1	0.764949	4.00046	7.09278
HEATR5B	HEATR5B	0.969689	1	1.09435	3.66397	8.16398
HEATR6	HEATR6	-0.462886	1	-0.623705	6.68015	4.51965
HEATR9	HEATR9	0	1	-0.930448	0.0118562	0
HEBP1	HEBP1	0.890299	1	1.17594	3.76843	8.90544
HEBP2	HEBP2	1.99814	1	2.08144	36.2921	160.274
HECA	HECA	1.29211	1	1.38479	7.538	20.5387
HECTD1	HECTD1	0.183559	1	0.229454	25.7591	31.5005
HECTD2	HECTD2	0.0804372	1	0.369857	0.874982	1.18028
HECTD3	HECTD3	-0.260062	1	-0.48944	3.35889	2.49331
HECTD4	HECTD4	0	1	0.0128773	1.92048	2.02108
HECW1	HECW1	0	1	-0.930448	0.0034135	0
HECW2	HECW2	0	1	-0.0590326	0.43144	0.431662
HEG1	HEG1	-0.692397	1	-0.778928	10.6577	6.47753
HEIH	HEIH	-1.40483	1	-1.59103	18.3815	6.35369
HELB	HELB	1.58041	1	1.89633	0.879234	3.43206
HELLS	HELLS	0.913739	1	1.01514	11.4911	24.2317
HELQ	HELQ	-0.412504	1	-0.64532	3.50304	2.33334
HELT	HELT	0	1	0.0695516	0	0
HELZ	HELZ	0	1	-0.00796134	4.41917	4.584
HELZ2	HELZ2	-0.3398	1	-0.454488	4.78008	3.6378
HEMGN	HEMGN	0	1	0.0695516	0	0
HEMK1	HEMK1	-0.723362	1	-0.884934	4.96692	2.80336
HENMT1	HENMT1	0.960237	1	1.15256	5.00984	11.6309
HEPACAM	HEPACAM	0	1	0.0695516	0	0
HEPACAM2	HEPACAM2	0	1	-1.15284	0.0594523	0.0216918
HEPH	HEPH	0	1	0.0695516	0	0
HEPHL1	HEPHL1	0	1	0.306591	0.105917	0.137404
HEPN1	HEPN1	0	1	0.0695516	0	0
HERC1	HERC1	-0.385056	1	-0.460662	7.36586	5.58239
HERC2	HERC2	-0.819754	1	-0.864467	24.844	14.2323
HERC2P10	HERC2P10	0	1	-0.439462	1.31727	1.00129
HERC2P2	HERC2P2	-0.87715	1	-0.921201	66.3265	36.5312
HERC2P3	HERC2P3	-0.839592	1	-0.891656	66.4714	37.3677
HERC2P4	HERC2P4	-0.329369	1	-0.788429	1.24139	0.74545
HERC2P7	HERC2P7	-0.109344	1	-0.320739	7.63607	6.37374
HERC2P9	HERC2P9	-0.806935	1	-0.880246	48.3138	27.3738
HERC3	HERC3	-0.566667	1	-0.740663	4.73563	2.95394
HERC4	HERC4	0.437734	1	0.530438	8.59735	12.954
HERC5	HERC5	0.772524	1	0.923458	5.02334	9.94369
HERC6	HERC6	-0.0703852	1	-0.267367	3.91383	3.39041
HERPUD1	HERPUD1	-0.854894	1	-0.959805	37.3738	20.0355
HERPUD2	HERPUD2	1.14577	1	1.27075	8.16672	20.5652
HES1	HES1	-0.343556	1	-0.439387	47.2332	36.3267
HES2	HES2	-1.65169	1	-1.82962	8.92697	2.61527
HES3	HES3	0	1	0.0695516	0	0
HES4	HES4	0.0121735	1	0.303721	5.45464	7.02705
HES5	HES5	0.239773	1	1.70182	0.160876	0.586973
HES6	HES6	-0.52102	1	-0.879223	3.98181	2.2495
HES7	HES7	-3.36324	1	-4.91913	1.74879	0.0455759
HESX1	HESX1	-0.0844244	1	-1.70806	0.457744	0.130705
HEXA	HEXA	0.0868294	1	0.163914	35.1372	41.0608
HEXA-AS1	HEXA-AS1	0	1	0.00815106	0.200648	0.210076
HEXB	HEXB	-0.361586	1	-0.438913	43.5287	33.4903
HEXDC	HEXDC	-0.0230002	1	-0.310352	3.25695	2.73699
HEXIM1	HEXIM1	0.0183521	1	0.126905	9.13795	10.4081
HEXIM2	HEXIM2	1.29315	1	1.5935	2.80841	8.87627
HEY1	HEY1	-1.5608	1	-3.13208	0.407495	0.0396476
HEY2	HEY2	0	1	1.65451	0.0174738	0.0765057
HEYL	HEYL	0	1	1.65451	0	0.0124224
HFE	HFE	1.71891	1	2.05419	1.22923	5.35898
HFE2	HFE2	0	1	0.0695516	0	0
HFM1	HFM1	0	1	-0.667414	0.0189373	0.0103642
HGC6.3	HGC6.3	0	1	0.0695516	0	0
HGD	HGD	0	1	0.654514	0.0348432	0.0635644
HGF	HGF	0	1	0.0695516	0	0
HGFAC	HGFAC	0	1	1.65451	0	0.0250764
HGS	HGS	0.205003	1	0.288125	23.7613	30.2645
HGSNAT	HGSNAT	1.33162	1	1.55894	1.27605	3.93046
HHAT	HHAT	0.664778	1	0.944625	1.27272	2.56045
HHATL	HHATL	0	1	0.0695516	0	0
HHEX	HHEX	0	1	-0.38988	1.30063	1.03141
HHIP	HHIP	-3.31287	1	-6.10037	0.466242	0
HHIP-AS1	HHIP-AS1	-2.82147	1	-5.63089	1.05176	0
HHIPL1	HHIPL1	1.05687	1	2.28255	0.0597822	0.327182
HHIPL2	HHIPL2	0	1	-1.15284	0.0544171	0.0198546
HHLA1	HHLA1	0	1	0.0695516	0	0
HHLA2	HHLA2	0	1	-0.930448	0.00801681	0
HHLA3	HHLA3	0	1	0.353345	0.540051	0.725476
HIAT1	HIAT1	0.0683254	1	0.172595	17.688	20.795
HIATL1	HIATL1	-0.607512	1	-0.667472	58.8649	38.6548
HIATL2	HIATL2	-0.536951	1	-0.718658	27.2061	17.2303
HIBADH	HIBADH	1.91523	1	2.00223	21.5806	90.2153
HIBCH	HIBCH	1.77409	1	1.97702	4.00921	16.4993
HIC1	HIC1	0	1	-3.25238	0.065781	0
HIC2	HIC2	1.65219	1	1.92726	0.618318	2.46279
HID1	HID1	3.17494	1	3.6117	0.391178	5.06929
HIF1A	HIF1A	-0.0849107	1	-0.130819	60.9465	58.0594
HIF1A-AS1	HIF1A-AS1	0	1	-0.108786	7.6623	7.4072
HIF1A-AS2	HIF1A-AS2	-0.0983497	1	-0.192755	31.5515	28.7922
HIF1AN	HIF1AN	0.603937	1	0.697143	7.16695	12.1221
HIF3A	HIF3A	0	1	-0.515411	0.00730214	0.00399639
HIGD1A	HIGD1A	-0.352393	1	-0.41751	48.585	37.9404
HIGD1B	HIGD1B	0	1	-1.38988	0.329266	0.108122
HIGD1C	HIGD1C	0	1	0.0695516	0	0
HIGD2A	HIGD2A	-0.806789	1	-0.923394	93.4944	51.3985
HIGD2B	HIGD2B	0	1	1.06955	0.0417994	0.114382
HILPDA	HILPDA	-0.560067	1	-0.765123	12.1023	7.41975
HILS1	HILS1	0	1	0.0695516	0	0
HINFP	HINFP	-0.898719	1	-1.12455	6.819	3.25622
HINT1	HINT1	-0.699362	1	-0.752024	244.554	151.451
HINT2	HINT2	0.0365918	1	0.182097	36.5928	43.3067
HINT3	HINT3	1.40026	1	1.50894	8.87094	26.3469
HIP1	HIP1	-0.112284	1	-0.237753	4.62834	4.09355
HIP1R	HIP1R	0.495333	1	0.601929	8.69499	13.7676
HIPK1	HIPK1	0.0986715	1	0.177804	9.51151	11.2226
HIPK1-AS1	HIPK1-AS1	0	1	0.962636	0.133049	0.280062
HIPK2	HIPK2	-1.6971	1	-1.82914	4.57239	1.341
HIPK3	HIPK3	-0.212761	1	-0.272083	20.8358	17.9969
HIPK4	HIPK4	-0.281027	1	-3.38988	0.0952078	0
HIRA	HIRA	0	1	0.0940317	7.81267	8.69804
HIRIP3	HIRIP3	-0.598216	1	-0.770201	8.01142	4.89596
HIST1H1A	HIST1H1A	1.1043	1	1.35742	7.14397	19.1401
HIST1H1B	HIST1H1B	2.31942	1	2.37707	118.911	644.45
HIST1H1C	HIST1H1C	0.591873	1	0.626517	501.661	807.848
HIST1H1D	HIST1H1D	1.39068	1	1.45244	121.652	347.315
HIST1H1E	HIST1H1E	0.682788	1	0.721269	369.207	634.916
HIST1H1T	HIST1H1T	0	1	-0.219955	0.321999	0.281963
HIST1H2AA	HIST1H2AA	0	1	-1.51541	0.0933798	0
HIST1H2AB	HIST1H2AB	1.98086	1	2.14899	23.296	107.944
HIST1H2AC	HIST1H2AC	1.17557	1	1.2426	153.452	378.801
HIST1H2AD	HIST1H2AD	1.33747	1	1.42473	93.0136	260.539
HIST1H2AE	HIST1H2AE	1.30651	1	1.3704	159.193	429.37
HIST1H2AG	HIST1H2AG	2.11933	1	2.20781	81.2854	391.862
HIST1H2AH	HIST1H2AH	1.54245	1	1.64408	69.5495	226.842
HIST1H2AI	HIST1H2AI	1.29716	1	1.35017	279.642	743.704
HIST1H2AJ	HIST1H2AJ	1.57755	1	1.63528	238.235	772.058
HIST1H2AK	HIST1H2AK	2.26688	1	2.49609	12.2307	72.2147
HIST1H2AL	HIST1H2AL	2.26748	1	2.38651	46.1932	252.158
HIST1H2AM	HIST1H2AM	1.94093	1	2.031	82.2106	350.605
HIST1H2APS1	HIST1H2APS1	6.21889	1	8.95829	0	28.1737
HIST1H2BA	HIST1H2BA	0	1	1.06955	0	0.0584734
HIST1H2BB	HIST1H2BB	2.0863	1	2.23139	34.3945	168.673
HIST1H2BC	HIST1H2BC	1.07956	1	1.13836	254.716	584.916
HIST1H2BD	HIST1H2BD	2.21244	1	2.26708	123.178	618.552
HIST1H2BE	HIST1H2BE	3.1615	1	3.25978	67.6735	676.594
HIST1H2BF	HIST1H2BF	2.14114	1	2.23386	85.3448	418.949
HIST1H2BG	HIST1H2BG	1.61269	1	1.68403	152.241	510.369
HIST1H2BH	HIST1H2BH	1.84552	1	1.9459	76.6813	308.318
HIST1H2BI	HIST1H2BI	1.94842	1	2.06151	57.5878	250.91
HIST1H2BJ	HIST1H2BJ	1.68474	1	1.74948	169.239	593.666
HIST1H2BK	HIST1H2BK	1.52327	1	1.56394	255.264	787.267
HIST1H2BL	HIST1H2BL	1.89403	1	1.9806	96.4718	397.283
HIST1H2BM	HIST1H2BM	2.98631	1	3.17177	18.2153	171.651
HIST1H2BN	HIST1H2BN	2.07959	1	2.18701	61.092	290.358
HIST1H2BO	HIST1H2BO	2.08225	1	2.17391	81.0824	381.816
HIST1H3A	HIST1H3A	1.02515	1	1.16933	38.8751	91.2603
HIST1H3B	HIST1H3B	1.88477	1	1.9538	146.697	592.914
HIST1H3C	HIST1H3C	1.97234	1	2.05617	100.449	435.902
HIST1H3D	HIST1H3D	1.7549	1	1.82167	82.1002	302.778
HIST1H3E	HIST1H3E	0.207884	1	0.539497	8.74172	13.2742
HIST1H3F	HIST1H3F	0.957495	1	1.03941	125.942	270.06
HIST1H3G	HIST1H3G	0.728624	1	0.81418	121.974	223.738
HIST1H3H	HIST1H3H	1.85321	1	1.93806	96.8346	387.183
HIST1H3I	HIST1H3I	1.18566	1	1.29764	61.8127	158.567
HIST1H3J	HIST1H3J	2.75627	1	2.89907	29.694	231.366
HIST1H4A	HIST1H4A	2.51182	1	2.70129	21.8388	148.509
HIST1H4B	HIST1H4B	1.43573	1	1.5157	155.568	464.104
HIST1H4C	HIST1H4C	0.819418	1	0.874396	349.097	667.586
HIST1H4D	HIST1H4D	1.29983	1	1.37678	168.122	455.496
HIST1H4E	HIST1H4E	0.993336	1	1.05884	242.738	527.528
HIST1H4F	HIST1H4F	0.805093	1	0.965651	41.9321	85.4772
HIST1H4G	HIST1H4G	0	1	0.0695516	0	0
HIST1H4H	HIST1H4H	1.12199	1	1.2051	146.624	352.685
HIST1H4I	HIST1H4I	0	1	-0.930448	0.189283	0.0690619
HIST1H4J	HIST1H4J	1.00083	1	1.03725	838.188	1794.37
HIST1H4K	HIST1H4K	0.998873	1	1.03544	836.725	1788.99
HIST1H4L	HIST1H4L	1.08722	1	1.25201	37.5187	93.2961
HIST2H2AA3	HIST2H2AA3	1.70166	1	1.73227	688.151	2384.94
HIST2H2AA4	HIST2H2AA4	1.68369	1	1.71236	787.127	2690.57
HIST2H2AB	HIST2H2AB	1.01472	1	1.14764	48.2011	111.452
HIST2H2AC	HIST2H2AC	1.62529	1	1.66835	428.596	1421.08
HIST2H2BA	HIST2H2BA	1.81282	1	1.86311	257.837	978.502
HIST2H2BC	HIST2H2BC	3.65372	1	3.80227	21.0987	307.557
HIST2H2BE	HIST2H2BE	1.54675	1	1.58764	94.8185	297.278
HIST2H2BF	HIST2H2BF	2.04036	1	2.07982	196.08	864.703
HIST2H3A	HIST2H3A	2.30188	1	2.35041	262.78	1398
HIST2H3C	HIST2H3C	2.30188	1	2.35041	262.78	1398
HIST2H3D	HIST2H3D	1.88685	1	1.95261	167.093	674.775
HIST2H4A	HIST2H4A	2.24236	1	2.28171	517.185	2623.37
HIST2H4B	HIST2H4B	2.24236	1	2.28171	517.185	2623.37
HIST3H2A	HIST3H2A	0	1	0.0974306	9.60155	10.7157
HIST3H2BB	HIST3H2BB	0.718176	1	0.85873	45.9152	86.8911
HIST3H3	HIST3H3	0	1	0.0695516	0	0
HIST4H4	HIST4H4	1.57985	1	1.68574	74.1712	249.017
HIVEP1	HIVEP1	-0.735358	1	-0.877597	4.22756	2.39864
HIVEP2	HIVEP2	-2.38326	1	-2.53492	8.04253	1.4453
HIVEP3	HIVEP3	1.99098	1	2.39527	0.124043	0.687928
HJURP	HJURP	1.78219	1	1.90853	6.45664	25.3045
HK1	HK1	-0.267545	1	-0.326756	40.4072	33.6037
HK2	HK2	1.14894	1	1.24417	5.82883	14.4066
HK3	HK3	0	1	0.0695516	0	0
HKDC1	HKDC1	0	1	0.315712	0.537902	0.699605
HKR1	HKR1	-0.932937	1	-1.07341	14.3545	7.11014
HLA-A	HLA-A	-0.816378	1	-0.861216	234.928	134.886
HLA-B	HLA-B	0	1	0.0695516	0	0
HLA-C	HLA-C	0	1	0.0695516	0	0
HLA-DMA	HLA-DMA	2.78741	1	3.53625	0.353711	4.50933
HLA-DMB	HLA-DMB	0	1	0.0695516	0	0
HLA-DOA	HLA-DOA	0	1	0.0695516	0	0
HLA-DOB	HLA-DOB	0	1	0.0695516	0	0
HLA-DPA1	HLA-DPA1	0	1	0.0695516	0	0
HLA-DPB1	HLA-DPB1	0	1	0.0695516	0	0
HLA-DPB2	HLA-DPB2	0	1	0.0695516	0	0
HLA-DQA1	HLA-DQA1	0.5778	1	3.65451	0	0.182284
HLA-DQA2	HLA-DQA2	0	1	0.0695516	0	0
HLA-DQB1	HLA-DQB1	6.64749	1	9.3847	0	9.76661
HLA-DQB2	HLA-DQB2	0	1	0.0695516	0	0
HLA-DRA	HLA-DRA	0	1	0.0695516	0	0
HLA-DRB1	HLA-DRB1	1.94159	1	4.82444	0	0.546361
HLA-DRB3	HLA-DRB3	0	1	0.0695516	0	0
HLA-DRB4	HLA-DRB4	0	1	0.0695516	0	0
HLA-DRB5	HLA-DRB5	1.0806	1	4.06955	0	0.328162
HLA-DRB6	HLA-DRB6	0	1	2.39148	0	0.0827624
HLA-E	HLA-E	0	1	0.0528201	58.5553	63.3543
HLA-F	HLA-F	0	1	0.0695516	0	0
HLA-F-AS1	HLA-F-AS1	-0.174059	1	-0.562717	2.26709	1.59622
HLA-G	HLA-G	0	1	0.0695516	0	0
HLA-H	HLA-H	0	1	0.0695516	0	0
HLA-J	HLA-J	1.40716	1	1.64171	3.95346	12.8999
HLA-L	HLA-L	0	1	0.0695516	0	0
HLCS	HLCS	-0.824455	1	-0.962537	5.61445	3.00337
HLF	HLF	-2.64616	1	-3.64927	0.654609	0.0502021
HLTF	HLTF	0.129899	1	0.200434	18.8775	22.6256
HLTF-AS1	HLTF-AS1	0	1	0.463831	1.9126	2.7708
HLX	HLX	-0.830901	1	-2.83734	0.143472	0.0112172
HLX-AS1	HLX-AS1	0	1	0.0695516	0	0
HM13	HM13	1.21751	1	1.29787	16.48	42.2732
HM13-AS1	HM13-AS1	0	1	0.987089	0.381921	0.836086
HMBOX1	HMBOX1	-1.49043	1	-1.77845	3.93506	1.19121
HMBS	HMBS	-0.312808	1	-0.523461	8.66467	6.28251
HMCES	HMCES	0.146728	1	0.250951	24.4632	30.3664
HMCN1	HMCN1	0	1	-0.760523	0.0192277	0.0112246
HMCN2	HMCN2	0	1	0.554978	0.00667141	0.0109536
HMG20A	HMG20A	-0.458257	1	-0.563758	15.4011	10.8657
HMG20B	HMG20B	-0.0784688	1	-0.238152	14.4874	12.8087
HMGA1	HMGA1	0.302928	1	0.341891	131.782	174.217
HMGA1P7	HMGA1P7	0	1	0.0695516	0	0
HMGA2	HMGA2	0.629681	1	0.739376	7.6584	13.3392
HMGB1	HMGB1	1.4563	1	1.48451	132.131	385.665
HMGB2	HMGB2	0	1	0.0351555	60.5302	64.6938
HMGB3	HMGB3	1.15546	1	1.27005	7.96328	20.0413
HMGB3P1	HMGB3P1	0	1	1.65451	0	0.0575516
HMGB4	HMGB4	0	1	0.0695516	0	0
HMGCL	HMGCL	0.113791	1	0.241318	18.9315	23.344
HMGCLL1	HMGCLL1	0	1	2.87691	0	0.0331139
HMGCR	HMGCR	0	1	0.0317337	32.6839	34.8494
HMGCS1	HMGCS1	-0.779038	1	-0.842996	33.7881	19.6453
HMGCS2	HMGCS2	0	1	1.39148	0.00946672	0.0414483
HMGN1	HMGN1	0.112966	1	0.147455	330.07	381.334
HMGN2	HMGN2	1.02817	1	1.04527	687.876	1480.74
HMGN2P46	HMGN2P46	0.989915	1	1.12251	11.3272	25.7385
HMGN3	HMGN3	1.39984	1	1.50779	20.6769	61.3617
HMGN3-AS1	HMGN3-AS1	0	1	-0.00599943	0.756585	0.785455
HMGN4	HMGN4	-0.985016	1	-1.06768	61.9566	30.8245
HMGN5	HMGN5	1.74919	1	3.03303	0.0988262	0.925481
HMGXB3	HMGXB3	-0.691088	1	-0.778872	17.5368	10.6589
HMGXB4	HMGXB4	0.0283231	1	0.149539	8.18254	9.46737
HMHA1	HMHA1	0	1	-0.0235578	2.58252	2.64988
HMHB1	HMHB1	0	1	0.0695516	0	0
HMMR	HMMR	1.25631	1	1.34971	13.3697	35.5529
HMMR-AS1	HMMR-AS1	1.05089	1	1.27196	5.90522	14.9008
HMOX1	HMOX1	0.587181	1	0.854013	3.58249	6.76589
HMOX2	HMOX2	1.36286	1	1.47929	9.31477	27.104
HMP19	HMP19	0	1	-0.515411	0.0190416	0.0104212
HMSD	HMSD	0	1	0.484589	0.0747038	0.122654
HMX1	HMX1	0	1	0.0695516	0	0
HMX2	HMX2	0.42013	1	3.52898	0	0.156959
HMX3	HMX3	0	1	0.0695516	0	0
HN1	HN1	0.53621	1	0.595921	40.3768	63.6585
HN1L	HN1L	-0.322508	1	-0.375738	59.3543	47.7131
HNF1A	HNF1A	0	1	-0.503634	0.432581	0.315663
HNF1A-AS1	HNF1A-AS1	0	1	0.0695516	0	0
HNF1B	HNF1B	1.61121	1	4.52898	0	0.189214
HNF4A	HNF4A	1.15588	1	2.87691	0.0128034	0.126129
HNF4A-AS1	HNF4A-AS1	0	1	0.0695516	0	0
HNF4G	HNF4G	0.0779036	1	3.23948	0	0.0499446
HNMT	HNMT	7.64386	1	10.3779	0	7.74905
HNRNPA0	HNRNPA0	-0.0292113	1	-0.0938763	44.8802	43.8628
HNRNPA1	HNRNPA1	0.257781	1	0.286609	305.558	388.762
HNRNPA1L2	HNRNPA1L2	0.278047	1	0.300976	391.386	502.944
HNRNPA1P10	HNRNPA1P10	0.304973	1	0.337316	339.001	446.742
HNRNPA1P33	HNRNPA1P33	0.328519	1	0.422771	96.9978	135.638
HNRNPA2B1	HNRNPA2B1	1.31478	1	1.36738	35.8561	96.5032
HNRNPA3	HNRNPA3	0	1	0.00971295	10.4827	11.0078
HNRNPA3P1	HNRNPA3P1	0.110475	1	0.326576	3.41709	4.47133
HNRNPAB	HNRNPAB	-0.118728	1	-0.182133	78.7635	72.4092
HNRNPC	HNRNPC	-0.277891	1	-0.30624	230.965	194.834
HNRNPCL1	HNRNPCL1	0	1	0.0695516	0	0
HNRNPCL2	HNRNPCL2	0	1	0.0695516	0	0
HNRNPD	HNRNPD	1.02649	1	1.20038	5.49232	13.1784
HNRNPDL	HNRNPDL	-0.114081	1	-0.175768	35.5151	32.7944
HNRNPF	HNRNPF	0.299658	1	0.338695	93.6154	123.487
HNRNPH1	HNRNPH1	-0.292309	1	-0.335733	141.262	116.751
HNRNPH2	HNRNPH2	0.264899	1	0.346721	29.8936	39.654
HNRNPH3	HNRNPH3	0	1	0.0334824	7.04607	7.52179
HNRNPK	HNRNPK	0	1	-0.0151391	164.704	170.003
HNRNPKP3	HNRNPKP3	0	1	0.0695516	0	0
HNRNPL	HNRNPL	0.448796	1	0.502838	72.4028	107.017
HNRNPLL	HNRNPLL	-0.106416	1	-0.234912	11.6763	10.3474
HNRNPM	HNRNPM	1.08	1	1.17145	17.9711	42.2323
HNRNPR	HNRNPR	0.633123	1	0.689237	50.1052	84.2751
HNRNPU	HNRNPU	0.536868	1	0.575539	43.6754	67.891
HNRNPU-AS1	HNRNPU-AS1	0.332439	1	0.463666	5.29831	7.62282
HNRNPUL1	HNRNPUL1	0.19583	1	0.2652	23.7795	29.8097
HNRNPUL2	HNRNPUL2	0.731714	1	0.817391	11.0261	20.2705
HNRNPUL2-BSCL2	HNRNPUL2-BSCL2	0.625986	1	0.709109	15.4761	26.3932
HOGA1	HOGA1	0	1	-0.0975584	0.592559	0.576536
HOMER1	HOMER1	0	1	-0.0443591	7.05437	7.1349
HOMER2	HOMER2	-1.23711	1	-1.41351	15.6805	6.13167
HOMER3	HOMER3	1.02959	1	1.16601	7.70233	18.0385
HOMEZ	HOMEZ	0.30395	1	0.493167	3.39472	4.98626
HOOK1	HOOK1	0.677813	1	0.785922	6.1262	11.0204
HOOK2	HOOK2	0.564136	1	0.690977	10.2414	17.2507
HOOK3	HOOK3	-0.162394	1	-0.276561	3.159	2.71986
HOPX	HOPX	-1.43416	1	-1.97086	2.21629	0.579522
HORMAD1	HORMAD1	0	1	1.65451	0	0.0269261
HORMAD2	HORMAD2	0	1	-2.7378	0.0739154	0
HOTAIR	HOTAIR	-2.33981	1	-5.17838	0.334922	0
HOTAIRM1	HOTAIRM1	0.98158	1	1.19474	7.87109	18.822
HOTTIP	HOTTIP	2.56549	1	4.26595	0.0100086	0.295789
HOXA-AS3	HOXA-AS3	0.440818	1	0.850657	0.571301	1.07901
HOXA1	HOXA1	3.24231	1	3.58026	0.889069	11.1963
HOXA10	HOXA10	2.14962	1	2.28524	5.29601	26.956
HOXA10-AS	HOXA10-AS	1.66063	1	1.81575	11.8836	43.6886
HOXA10-HOXA9	HOXA10-HOXA9	1.85243	1	1.98112	9.29372	38.3051
HOXA11	HOXA11	1.16787	1	1.37254	3.2294	8.73595
HOXA11-AS	HOXA11-AS	2.46908	1	2.93409	0.783691	6.35111
HOXA13	HOXA13	3.47274	1	4.07277	0.250721	4.55358
HOXA2	HOXA2	1.5179	1	2.25398	0.275728	1.4228
HOXA3	HOXA3	1.05778	1	1.51562	0.45669	1.37468
HOXA4	HOXA4	0	1	0.23305	0.324235	0.399264
HOXA5	HOXA5	0.777117	1	1.06955	2.69094	5.90631
HOXA6	HOXA6	1.11287	1	1.71808	1.0479	3.66407
HOXA7	HOXA7	0.381759	1	0.800735	1.14697	2.09242
HOXA9	HOXA9	1.80109	1	1.92669	10.1006	40.0871
HOXB-AS1	HOXB-AS1	0	1	-0.445022	0.263619	0.192368
HOXB-AS3	HOXB-AS3	0	1	-0.593413	0.297598	0.199066
HOXB1	HOXB1	0	1	0.0695516	0	0
HOXB13	HOXB13	1.74125	1	2.1903	0.476741	2.29774
HOXB2	HOXB2	0	1	0.484589	0.0291447	0.0478519
HOXB3	HOXB3	0	1	0.242388	0.703316	0.868714
HOXB4	HOXB4	0	1	-0.565164	0.666014	0.465055
HOXB5	HOXB5	0	1	-0.737803	0.0769191	0.042097
HOXB6	HOXB6	-0.245233	1	-1.15284	0.571088	0.259188
HOXB7	HOXB7	0	1	0.102034	8.98934	10.064
HOXB8	HOXB8	0	1	0.0695516	0	0
HOXB9	HOXB9	-4.44947	1	-7.20657	1.33153	0
HOXC-AS1	HOXC-AS1	0	1	-3.25238	0.383402	0
HOXC-AS2	HOXC-AS2	0	1	-3.25238	0.416874	0
HOXC-AS3	HOXC-AS3	0	1	-2.25238	0.253749	0
HOXC10	HOXC10	-3.20478	1	-5.99654	0.786507	0
HOXC11	HOXC11	-3.43272	1	-6.21585	0.882455	0
HOXC12	HOXC12	0	1	0.0695516	0	0
HOXC13	HOXC13	0.864911	1	1.28952	0.818437	2.10097
HOXC13-AS	HOXC13-AS	1.22794	1	1.85805	0.530567	2.05076
HOXC4	HOXC4	-0.525582	1	-2.43295	0.159215	0.0217842
HOXC5	HOXC5	-1.61336	1	-4.51541	0.246866	0
HOXC6	HOXC6	-1.48625	1	-2.98934	0.50976	0.056936
HOXC8	HOXC8	-1.31568	1	-4.25238	0.193861	0
HOXC9	HOXC9	-3.13582	1	-5.93045	0.954401	0
HOXD-AS2	HOXD-AS2	-0.587029	1	-1.41588	1.85545	0.701597
HOXD1	HOXD1	0	1	-1.51541	0.0236404	0
HOXD10	HOXD10	-3.62635	1	-4.04593	13.4453	0.83571
HOXD11	HOXD11	-3.05011	1	-3.45216	12.4464	1.17023
HOXD12	HOXD12	0	1	1.65451	0	0.0628607
HOXD13	HOXD13	-3.43272	1	-6.21585	0.77248	0
HOXD3	HOXD3	0	1	0.0695516	0	0
HOXD4	HOXD4	0	1	-1.2259	0.46834	0.197167
HOXD8	HOXD8	-2.98333	1	-3.35671	7.62773	0.76785
HOXD9	HOXD9	-2.91766	1	-4.13208	2.26638	0.122003
HP	HP	0	1	-0.930448	0.0815686	0.0357133
HP08942	HP08942	0	1	0.0695516	0	0
HP09025	HP09025	0	1	0.0695516	0	0
HP09053	HP09053	-0.121018	1	-0.375332	4.69675	3.77342
HP1BP3	HP1BP3	0.407763	1	0.462397	39.4858	56.7494
HPCA	HPCA	0.950422	1	1.362	1.46113	3.9438
HPCAL1	HPCAL1	0.950782	1	1.1429	3.74882	8.64508
HPCAL4	HPCAL4	0.268991	1	1.41351	0.056219	0.164096
HPD	HPD	0	1	-0.778445	0.0961687	0.0526321
HPDL	HPDL	3.31203	1	3.72708	0.803211	11.2592
HPGD	HPGD	0.323081	1	0.648976	1.33422	2.18639
HPGDS	HPGDS	0	1	2.39148	0	0.0632889
HPN	HPN	2.21065	1	5.06955	0	0.334943
HPN-AS1	HPN-AS1	0	1	1.06955	0	0.00553452
HPR	HPR	0	1	-0.193483	0.0939813	0.082296
HPRT1	HPRT1	0.94071	1	1.12996	7.50668	17.1557
HPS1	HPS1	-0.107159	1	-0.268813	5.45521	4.72153
HPS3	HPS3	1.1638	1	1.30966	3.87596	10.0294
HPS4	HPS4	-0.40963	1	-0.510434	11.3866	8.33621
HPS5	HPS5	0	1	0.0617002	10.5722	11.5093
HPS6	HPS6	0	1	-0.0327502	12.3714	12.6139
HPSE	HPSE	1.47517	1	1.71917	1.18209	4.07114
HPSE2	HPSE2	0	1	0.0695516	0	0
HPVC1	HPVC1	0	1	0.0695516	0	0
