# This file is generated by gfold V1.1.2 on Tue Jun 27 19:23:35 2017
# Normalization constants :
#    RWPE1	42835828	1.15985
#    AQ0411	36940271	1
# The GFOLD value could be considered as a reliable log2 fold change.
# It is positive/negative if the gene is up/down regulated.
# A gene with zero GFOLD value should never be considered as 
# differentially expressed. For a comprehensive description of 
# GFOLD, please refer to the manual.
#GeneSymbol	GeneName	GFOLD(0.01)	E-FDR	log2fdc	1stRPKM	2ndRPKM
		0	1	0.213936	0	0
CD79A	CD79A	0	1	0.991543	0.111343	0.236707
CD79B	CD79B	0.722184	1	3.7989	0	0.235584
CD80	CD80	0	1	-0.201102	0.0254025	0.0196378
CD81	CD81	0.207177	1	0.285103	56.4208	68.7347
CD81-AS1	CD81-AS1	0.142133	1	0.594757	1.88907	2.85926
CD82	CD82	1.60797	1	1.71086	19.5761	64.0989
CD83	CD83	1.08804	1	1.3821	1.67609	4.38114
CD84	CD84	0	1	0.213936	0	0
CD86	CD86	0	1	0.213936	0	0
CD8A	CD8A	-0.195348	1	-1.92357	0.133472	0.0294808
CD8B	CD8B	0	1	-0.786064	0.0124906	0
CD9	CD9	0.254559	1	0.31776	96.6488	120.438
CD93	CD93	0	1	-2.10799	0.0139352	0
CD96	CD96	0	1	3.53586	0	0.054371
CD97	CD97	1.20176	1	1.39431	2.85461	7.51189
CD99	CD99	0.512372	1	0.592376	57.7206	87.0146
CD99L2	CD99L2	0.725868	1	0.859944	6.3396	11.5078
CD99P1	CD99P1	0	1	0.153182	0.675849	0.751058
CDA	CDA	6.11668	1	7.32594	0.194744	35.1157
CDADC1	CDADC1	-0.462788	1	-0.762348	2.47795	1.45661
CDAN1	CDAN1	0	1	0.0136735	4.14583	4.18366
CDC123	CDC123	0.176141	1	0.273827	34.8515	42.1275
CDC14A	CDC14A	0.923313	1	1.23052	0.744683	1.75217
CDC14B	CDC14B	-0.0238562	1	-0.167342	5.0893	4.52986
CDC14C	CDC14C	-0.590317	1	-0.864776	3.63933	1.99311
CDC16	CDC16	0	1	-0.0171181	16.4321	16.233
CDC20	CDC20	0.873097	1	0.967357	27.947	54.6428
CDC20B	CDC20B	0	1	0.213936	0	0
CDC23	CDC23	-0.420366	1	-0.508682	28.1249	19.7603
CDC25A	CDC25A	-0.0870879	1	-0.237094	7.40789	6.28193
CDC25B	CDC25B	0.116992	1	0.218559	11.8629	13.8004
CDC25C	CDC25C	0.871328	1	1.06126	4.33289	9.04815
CDC26	CDC26	-0.982763	1	-1.12911	48.917	22.3411
CDC27	CDC27	0.678028	1	0.756873	12.092	20.431
CDC34	CDC34	0	1	0.0351065	18.6921	19.1462
CDC37	CDC37	0.420249	1	0.494179	52.3759	73.76
CDC37L1	CDC37L1	0.362097	1	0.561449	6.90174	10.1874
CDC40	CDC40	-0.218203	1	-0.355053	8.97556	7.01365
CDC42	CDC42	0.523394	1	0.562592	96.7021	142.793
CDC42BPA	CDC42BPA	-0.295629	1	-0.408197	4.97741	3.74909
CDC42BPB	CDC42BPB	-0.0714795	1	-0.167514	9.75812	8.68558
CDC42BPG	CDC42BPG	0	1	0.127709	4.47614	4.88906
CDC42EP1	CDC42EP1	-0.433549	1	-0.554765	22.1572	15.0755
CDC42EP2	CDC42EP2	1.36064	1	1.58646	3.41577	10.277
CDC42EP3	CDC42EP3	1.07539	1	1.15829	9.77654	21.82
CDC42EP4	CDC42EP4	-0.00779074	1	-0.113765	16.961	15.6698
CDC42EP5	CDC42EP5	1.62604	1	2.12264	1.36244	6.01572
CDC42P3	CDC42P3	0	1	2.21394	0	0.0442332
CDC42SE1	CDC42SE1	0.356517	1	0.414049	46.6239	62.1104
CDC42SE2	CDC42SE2	-0.507692	1	-0.587129	31.0457	20.6585
CDC45	CDC45	0.553722	1	0.704494	9.47086	15.4354
CDC5L	CDC5L	0.263288	1	0.34417	11.9447	15.1599
CDC6	CDC6	0.875467	1	0.974669	13.802	27.1239
CDC7	CDC7	0.134933	1	0.253637	10.7735	12.8418
CDC73	CDC73	0.142396	1	0.256334	6.71771	8.02231
CDCA2	CDCA2	0.19073	1	0.34282	5.83624	7.40079
CDCA3	CDCA3	1.26489	1	1.47983	6.68424	18.6719
CDCA4	CDCA4	0	1	-0.0381074	24.6297	23.9807
CDCA5	CDCA5	1.20127	1	1.3404	7.55811	19.1471
CDCA7	CDCA7	-0.0593743	1	-0.161322	20.5951	18.41
CDCA7L	CDCA7L	0.58248	1	0.665406	22.2573	35.2961
CDCA8	CDCA8	1.70208	1	1.85545	5.78459	20.951
CDCP1	CDCP1	-0.825504	1	-0.896502	26.0791	14.004
CDCP2	CDCP2	0	1	0.213936	0	0
CDH1	CDH1	0.168444	1	0.204573	83.9448	96.7125
CDH10	CDH10	0	1	0.213936	0	0
CDH11	CDH11	-8.17625	1	-9.90889	14.2642	0.0074207
CDH12	CDH12	-0.411205	1	-1.12846	0.376098	0.168219
CDH13	CDH13	-9.1769	1	-10.6037	48.6357	0.0250018
CDH15	CDH15	0	1	0.213936	0	0
CDH16	CDH16	-1.03355	1	-2.84496	0.189668	0.0183282
CDH17	CDH17	0	1	1.21394	0	0.00711638
CDH18	CDH18	0	1	0.213936	0.0117934	0.0136755
CDH19	CDH19	0	1	0.213936	0	0
CDH2	CDH2	3.29876	1	3.58585	0.737715	8.91406
CDH20	CDH20	-0.136643	1	-2.2455	0.0817686	0.00948187
CDH22	CDH22	0	1	-3.10799	0.0538315	0
CDH23	CDH23	0	1	-0.0339919	0.0629748	0.0611835
CDH24	CDH24	-0.318112	1	-0.518463	4.82931	3.36765
CDH26	CDH26	0.115892	1	1.05347	0.122868	0.261209
CDH3	CDH3	0.502948	1	0.535126	106.816	154.751
CDH4	CDH4	-1.95118	1	-2.17061	4.75672	1.0531
CDH5	CDH5	0.222288	1	2.38386	0.00565527	0.0524626
CDH6	CDH6	0.181263	1	2.21394	0.00544743	0.0347425
CDH7	CDH7	0	1	1.21394	0	0.0091517
CDH8	CDH8	0.70836	1	1.27052	0.230998	0.563062
CDH9	CDH9	0	1	0.213936	0	0
CDHR1	CDHR1	-0.0367022	1	-2.00846	0.0414426	0.00739334
CDHR2	CDHR2	-0.0279198	1	-1.78606	0.101361	0.0247447
CDHR3	CDHR3	0	1	-0.786064	0.0466899	0.0249884
CDHR4	CDHR4	0	1	1.21394	0	0.0109421
CDHR5	CDHR5	-1.53104	1	-3.28856	0.220803	0.0155178
CDIP1	CDIP1	0.829274	1	0.970137	7.221	14.1495
CDIPT	CDIPT	0.0134896	1	0.128524	21.5077	23.5058
CDIPT-AS1	CDIPT-AS1	0	1	-1.4865	0.345851	0.100262
CDK1	CDK1	1.874	1	1.96422	12.4323	48.5201
CDK10	CDK10	0	1	-0.0238365	17.3334	17.0434
CDK11A	CDK11A	0	1	-0.108526	18.0041	16.6938
CDK11B	CDK11B	-0.0045338	1	-0.0814119	31.6803	29.934
CDK12	CDK12	0	1	-0.0513939	7.79856	7.52346
CDK13	CDK13	-0.186216	1	-0.27885	10.5228	8.67039
CDK14	CDK14	-0.0368456	1	-0.160875	7.12053	6.36668
CDK15	CDK15	2.91778	1	5.7375	0	0.254371
CDK16	CDK16	-0.0719878	1	-0.146037	27.4126	24.7667
CDK17	CDK17	-0.138573	1	-0.252838	10.1196	8.4894
CDK18	CDK18	2.27599	1	2.57943	0.969735	5.82922
CDK19	CDK19	-0.894261	1	-1.08056	4.15638	1.96229
CDK2	CDK2	0.844463	1	0.934058	22.7159	43.4002
CDK20	CDK20	-0.132135	1	-0.518131	1.87182	1.30233
CDK2AP1	CDK2AP1	0.649738	1	0.761474	16.3393	27.6985
CDK2AP2	CDK2AP2	0.508923	1	0.663044	10.6113	16.8041
CDK3	CDK3	0	1	-0.304195	3.43483	2.77604
CDK4	CDK4	0.136817	1	0.205483	55.8786	64.4181
CDK5	CDK5	0.182877	1	0.382655	10.3908	13.5467
CDK5R1	CDK5R1	0.53167	1	0.764951	2.07766	3.5331
CDK5R2	CDK5R2	0	1	0.213936	0	0
CDK5RAP1	CDK5RAP1	0.200889	1	0.325736	15.2235	19.0766
CDK5RAP2	CDK5RAP2	-1.02597	1	-1.10954	20.2111	9.36208
CDK5RAP3	CDK5RAP3	0.0755503	1	0.166148	20.9108	23.4578
CDK6	CDK6	0.805493	1	0.847501	20.7747	37.3747
CDK7	CDK7	0	1	-0.0144806	30.1468	29.8367
CDK8	CDK8	0.019359	1	0.211572	8.04998	9.31943
CDK9	CDK9	-0.92355	1	-1.03756	27.2641	13.2725
CDKAL1	CDKAL1	0	1	0.031305	8.33595	8.51598
CDKL1	CDKL1	0.452743	1	0.770017	1.53355	2.61912
CDKL2	CDKL2	-0.389872	1	-1.78606	0.193097	0.0516726
CDKL3	CDKL3	-0.269577	1	-0.708528	1.67192	1.01725
CDKL4	CDKL4	0.936166	1	2.53586	0.0744893	0.50099
CDKL5	CDKL5	0.187933	1	0.606253	0.73658	1.12346
CDKN1A	CDKN1A	0.0896907	1	0.139697	81.8888	90.1947
CDKN1B	CDKN1B	0.395188	1	0.505231	15.588	22.1224
CDKN1C	CDKN1C	-0.329269	1	-1.02169	0.870899	0.420788
CDKN2A	CDKN2A	-0.274452	1	-0.372513	32.7144	25.2599
CDKN2AIP	CDKN2AIP	0.238663	1	0.386844	9.48941	12.4065
CDKN2AIPNL	CDKN2AIPNL	-0.747642	1	-0.897243	29.0974	15.6078
CDKN2B	CDKN2B	-2.17714	1	-2.2799	40.5255	8.33729
CDKN2B-AS1	CDKN2B-AS1	-1.01509	1	-1.4373	1.35365	0.495353
CDKN2C	CDKN2C	-0.394623	1	-0.773353	2.1197	1.23446
CDKN2D	CDKN2D	0.159235	1	0.494044	2.96938	4.18521
CDKN3	CDKN3	1.10632	1	1.26502	17.0567	41.0163
CDNF	CDNF	-0.470827	1	-1.29703	0.982945	0.386725
CDO1	CDO1	0	1	-0.786064	0.014464	0
CDON	CDON	-1.39956	1	-1.90606	0.609799	0.160103
CDPF1	CDPF1	-0.123538	1	-0.45849	3.97427	2.88488
CDR1	CDR1	0	1	0.213936	0	0
CDR2	CDR2	0.701026	1	0.844533	7.69813	13.8259
CDR2L	CDR2L	1.398	1	1.58722	2.80166	8.42847
CDRT1	CDRT1	0.431896	1	0.788914	0.890509	1.54178
CDRT15	CDRT15	0	1	-0.938067	0.782282	0.38195
CDRT15L2	CDRT15L2	0	1	0.213936	0	0
CDRT15P1	CDRT15P1	-0.61391	1	-1.75569	0.975356	0.270461
CDRT15P2	CDRT15P2	0	1	0.213936	0	0
CDRT4	CDRT4	1.06308	1	1.2968	2.75691	6.78394
CDRT7	CDRT7	0	1	0.213936	0	0
CDRT8	CDRT8	0	1	0.213936	0	0
CDS1	CDS1	0.477532	1	0.589237	8.18462	12.3125
CDS2	CDS2	0.195901	1	0.265002	11.6036	13.9404
CDSN	CDSN	-1.1982	1	-1.83187	1.14782	0.31441
CDT1	CDT1	0.306914	1	0.446309	9.32925	12.7106
CDV3	CDV3	0.255398	1	0.303047	49.6855	61.2864
CDX1	CDX1	0	1	0.213936	0	0
CDX2	CDX2	0	1	-0.786064	0.00992979	0
CDX4	CDX4	0	1	0.213936	0	0
CDY1	CDY1	0	1	0.213936	0	0
CDY1B	CDY1B	0	1	0.213936	0	0
CDY2A	CDY2A	0	1	0.213936	0	0
CDY2B	CDY2B	0	1	0.213936	0	0
CDYL	CDYL	0	1	-0.0648885	13.6198	13.0168
CDYL2	CDYL2	2.17976	1	2.69363	0.459587	3.02805
CEACAM1	CEACAM1	0.266915	1	1.02838	0.180969	0.374733
CEACAM16	CEACAM16	0	1	-0.786064	0.0137972	0
CEACAM18	CEACAM18	0	1	0.213936	0	0
CEACAM19	CEACAM19	0	1	-0.188502	1.5681	1.3728
CEACAM20	CEACAM20	0	1	0.213936	0	0
CEACAM21	CEACAM21	0	1	0.213936	0	0
CEACAM22P	CEACAM22P	0	1	0.213936	0.0232211	0.0269271
CEACAM3	CEACAM3	0	1	1.7989	0	0.03242
CEACAM4	CEACAM4	0	1	0.213936	0	0
CEACAM5	CEACAM5	-0.866776	1	-1.58515	0.572964	0.185416
CEACAM6	CEACAM6	0.114838	1	0.615034	0.691104	1.0616
CEACAM7	CEACAM7	0	1	0.213936	0.0681178	0.0789892
CEACAM8	CEACAM8	0	1	2.53586	0	0.0470182
CEBPA	CEBPA	-1.40807	1	-1.66762	6.62815	2.07841
CEBPA-AS1	CEBPA-AS1	-2.75414	1	-3.748	1.97281	0.135292
CEBPB	CEBPB	-1.11538	1	-1.22608	37.188	15.8854
CEBPD	CEBPD	-1.9411	1	-2.17659	22.4865	4.95539
CEBPE	CEBPE	0	1	0.213936	0	0
CEBPG	CEBPG	-2.20399	1	-2.27634	84.7796	17.4908
CEBPZ	CEBPZ	0.175483	1	0.247262	30.3197	35.9804
CEBPZOS	CEBPZOS	0	1	-0.0147723	8.53998	8.44996
CECR1	CECR1	0.564514	1	3.67337	0	0.0556095
CECR2	CECR2	0	1	-2.10799	0.00966464	0
CECR3	CECR3	0	1	1.7989	0	0.0282871
CECR5	CECR5	0	1	0.0665939	20.4517	21.4118
CECR5-AS1	CECR5-AS1	-0.136643	1	-2.2455	0.372922	0.043244
CECR6	CECR6	0	1	0.213936	0	0
CECR7	CECR7	-5.4048	1	-8.14801	2.80893	0
CEL	CEL	-0.201745	1	-0.447759	4.61811	3.381
CELA1	CELA1	0	1	-0.786064	0.024522	0
CELA2A	CELA2A	0	1	0.213936	0	0
CELA2B	CELA2B	0	1	-1.78606	0.0758774	0
CELA3A	CELA3A	0	1	0.213936	0	0
CELA3B	CELA3B	0	1	0.213936	0	0
CELF1	CELF1	0	1	0.00664687	13.9571	14.0181
CELF2	CELF2	-2.15458	1	-3.43632	0.267045	0.0221189
CELF2-AS2	CELF2-AS2	0	1	-1.37103	0.020523	0
CELF3	CELF3	0	1	-0.786064	0.0837165	0.0462273
CELF4	CELF4	0	1	0.213936	0	0
CELF5	CELF5	0	1	-2.59342	0.0266393	0
CELF6	CELF6	-1.97545	1	-3.83046	0.208962	0.00757223
CELP	CELP	0	1	-0.285054	4.02908	3.29796
CELSR1	CELSR1	-0.937821	1	-1.00379	17.499	8.72329
CELSR2	CELSR2	-0.453376	1	-0.551233	6.9769	4.75921
CELSR3	CELSR3	0.418087	1	0.639861	0.770879	1.20168
CELSR3-AS1	CELSR3-AS1	0	1	-0.786064	0.116725	0
CEMIP	CEMIP	0.363444	1	0.768796	0.369299	0.630886
CEMP1	CEMP1	0	1	-0.129797	4.23063	3.86162
CEND1	CEND1	0	1	-1.50227	0.312022	0.0986782
CENPA	CENPA	1.5317	1	1.74654	5.17869	17.4094
CENPB	CENPB	0.2176	1	0.284297	40.6153	49.4517
CENPBD1	CENPBD1	-0.465971	1	-0.675704	5.46598	3.41704
CENPBD1P1	CENPBD1P1	-0.689219	1	-0.83669	10.9353	6.11745
CENPC	CENPC	0.0957498	1	0.270904	5.01195	6.04625
CENPE	CENPE	1.68005	1	1.78697	3.50648	12.1041
CENPF	CENPF	0.639886	1	0.691021	16.7401	27.0208
CENPH	CENPH	-0.229741	1	-0.328205	47.6815	37.9653
CENPI	CENPI	1.42232	1	1.67982	2.02207	6.49571
CENPJ	CENPJ	-0.182142	1	-0.339122	4.984	3.93747
CENPK	CENPK	0.703311	1	0.840747	13.1223	23.5051
CENPL	CENPL	0.223714	1	0.383093	6.99427	9.12071
CENPM	CENPM	0.600771	1	0.853533	6.55783	11.8619
CENPN	CENPN	0.405598	1	0.514387	7.5573	10.7936
CENPO	CENPO	0	1	0.00222424	12.085	12.1002
CENPP	CENPP	-1.37636	1	-1.55966	9.16302	3.10247
CENPQ	CENPQ	0.421496	1	0.626644	6.26855	9.68154
CENPT	CENPT	0	1	-0.148033	6.80936	6.14142
CENPU	CENPU	1.92418	1	2.04823	8.38587	34.7036
CENPV	CENPV	-1.58982	1	-1.99008	7.28025	1.81402
CENPVP1	CENPVP1	0	1	3.21394	0	0.145542
CENPVP2	CENPVP2	0	1	3.21394	0	0.145542
CENPW	CENPW	0.183224	1	0.432041	1.96196	2.64749
CEP104	CEP104	-0.784784	1	-0.948697	4.81142	2.48994
CEP112	CEP112	0	1	-0.656781	0.365672	0.228843
CEP120	CEP120	-0.315695	1	-0.434496	10.0694	7.44718
CEP128	CEP128	-0.733737	1	-0.965198	3.49362	1.78568
CEP131	CEP131	0.108878	1	0.333288	2.76088	3.47828
CEP135	CEP135	0	1	-0.0244518	2.64183	2.59615
CEP152	CEP152	-0.231059	1	-0.373112	5.73167	4.42294
CEP162	CEP162	0.275122	1	0.566237	1.0469	1.5512
CEP164	CEP164	-0.873089	1	-1.01119	7.93736	3.93445
CEP170	CEP170	0.216836	1	0.299312	10.4007	12.7961
CEP170B	CEP170B	-0.168761	1	-0.270492	8.90262	7.37787
CEP170P1	CEP170P1	0.0635761	1	0.315719	7.43984	9.25971
CEP19	CEP19	0	1	0.108966	1.19799	1.29084
CEP192	CEP192	0.597829	1	0.681283	8.12214	13.0229
CEP250	CEP250	-0.137987	1	-0.219295	11.1873	9.60679
CEP290	CEP290	0.497936	1	0.659834	2.16869	3.4268
CEP350	CEP350	-0.101253	1	-0.176911	7.86435	6.95478
CEP41	CEP41	0	1	-0.151936	1.84835	1.66259
CEP44	CEP44	-0.439376	1	-0.573321	6.02864	4.04904
CEP55	CEP55	1.00955	1	1.10641	16.0727	34.6073
CEP57	CEP57	0.814494	1	0.882482	28.6197	52.7551
CEP57L1	CEP57L1	0	1	-0.208226	3.04499	2.63297
CEP63	CEP63	-0.0927114	1	-0.278555	2.69005	2.21608
CEP68	CEP68	0.068956	1	0.237602	3.1262	3.68517
CEP70	CEP70	0.71863	1	0.880972	5.37168	9.89575
CEP72	CEP72	-0.222732	1	-0.465314	4.72895	3.42029
CEP76	CEP76	1.31078	1	1.4963	3.32339	9.38612
CEP78	CEP78	0	1	-0.157121	8.67583	7.77668
CEP83	CEP83	-0.290846	1	-0.497903	4.93682	3.49191
CEP83-AS1	CEP83-AS1	0	1	-1.06617	0.145565	0.0632987
CEP85	CEP85	0.271161	1	0.380015	9.7488	12.6847
CEP85L	CEP85L	-0.035756	1	-0.312951	1.02181	0.821345
CEP89	CEP89	-0.266551	1	-0.449731	7.67112	5.61159
CEP95	CEP95	-0.408261	1	-0.566051	10.5308	7.10745
CEP97	CEP97	0	1	-0.0631192	8.20328	7.84934
CEPT1	CEPT1	0	1	-0.0892499	19.189	18.0318
CER1	CER1	0	1	0.213936	0	0
CERCAM	CERCAM	0.734389	1	0.919229	4.35639	8.24269
CERK	CERK	-0.581692	1	-0.698565	12.3421	7.60051
CERKL	CERKL	0	1	-1.37103	0.0142001	0
CERS1	CERS1	1.34425	1	2.26124	0.087108	0.440116
CERS2	CERS2	0.313682	1	0.388749	34.5402	45.2136
CERS3	CERS3	-3.97657	1	-6.74026	0.677224	0
CERS4	CERS4	-5.94455	1	-8.68391	6.11905	0
CERS5	CERS5	0.252256	1	0.429785	3.90064	5.25426
CERS6	CERS6	0	1	-0.0267178	25.1918	24.7236
CERS6-AS1	CERS6-AS1	-0.0257989	1	-0.119359	22.6645	20.8585
CES1	CES1	0.334646	1	2.21394	0.0348086	0.20182
CES1P1	CES1P1	0	1	1.21394	0	0.0120475
CES1P2	CES1P2	1.67948	1	4.60625	0	0.339445
CES2	CES2	-0.74257	1	-0.831631	23.9337	13.442
CES3	CES3	0	1	0.406581	0.259388	0.34465
CES4A	CES4A	-2.70279	1	-4.27792	0.792713	0.0309852
CES5A	CES5A	0	1	0.213936	0	0
CES5AP1	CES5AP1	0	1	0.213936	0	0
CETN1	CETN1	0	1	0.213936	0	0
CETN2	CETN2	0.790824	1	0.94039	17.2493	33.1115
CETN3	CETN3	0	1	0.153329	15.016	16.695
CETN4P	CETN4P	0	1	0.339467	0.371144	0.473415
CETP	CETP	0	1	-1.37103	0.0679818	0.0157663
CFB	CFB	1.40716	1	1.56985	5.13642	15.2614
CFC1	CFC1	0	1	0.213936	0	0
CFC1B	CFC1B	0	1	0.213936	0	0
CFD	CFD	-0.00822515	1	-0.815812	0.966831	0.53721
CFDP1	CFDP1	0.148888	1	0.280687	23.1077	28.0655
CFH	CFH	2.6793	1	2.83477	2.78539	19.8993
CFHR1	CFHR1	1.56152	1	1.90408	2.1239	7.9939
CFHR2	CFHR2	0	1	-1.37103	0.0450675	0
CFHR3	CFHR3	0	1	1.53586	0.0142347	0.0660262
CFHR4	CFHR4	0	1	1.21394	0	0.0124121
CFHR5	CFHR5	0	1	0.213936	0	0
CFI	CFI	0	1	0.213936	0	0
CFL1	CFL1	1.34731	1	1.38331	232.187	605.592
CFL1P1	CFL1P1	0	1	1.53586	0.0110118	0.0510768
CFL2	CFL2	0.713083	1	0.868982	4.97591	9.09034
CFLAR	CFLAR	0	1	-0.0538736	5.90948	5.69127
CFLAR-AS1	CFLAR-AS1	0	1	0.285019	2.1977	2.67847
CFP	CFP	0	1	-0.786064	0.0657604	0.0305022
CFTR	CFTR	0	1	0.213936	0	0
CGA	CGA	0	1	0.213936	0	0
CGB	CGB	0.337653	1	0.591005	7.79858	11.7532
CGB1	CGB1	0	1	0.360156	4.75191	6.10201
CGB2	CGB2	-0.0163329	1	-0.361689	7.33516	5.69521
CGB5	CGB5	0	1	-0.0270725	6.52597	6.39854
CGB7	CGB7	-0.519898	1	-0.796095	11.4602	6.58311
CGB8	CGB8	0.231231	1	0.487754	8.15889	11.4448
CGGBP1	CGGBP1	-1.1441	1	-1.23515	24.3023	10.3178
CGN	CGN	1.77964	1	1.96909	1.79858	7.05293
CGNL1	CGNL1	-4.53711	1	-5.80008	1.64137	0.0258203
CGREF1	CGREF1	0.273568	1	0.43555	6.08532	8.22964
CGRRF1	CGRRF1	-0.300159	1	-0.52303	10.4814	7.28434
CH25H	CH25H	-0.0216809	1	-1.2455	0.542118	0.216094
CHAC1	CHAC1	-1.02112	1	-1.2145	16.1768	6.95856
CHAC2	CHAC2	0.503239	1	0.782642	4.33941	7.47364
CHAD	CHAD	0.472043	1	1.06874	0.63355	1.34156
CHADL	CHADL	0	1	0.399948	0.995363	1.31453
CHAF1A	CHAF1A	0	1	-0.0294193	17.1787	16.8271
CHAF1B	CHAF1B	0.261431	1	0.423146	8.1948	10.9875
CHAMP1	CHAMP1	0	1	0.204537	0.93551	1.07772
CHAT	CHAT	0	1	0.213936	0	0
CHCHD1	CHCHD1	0.58249	1	0.734661	22.6258	37.6553
CHCHD10	CHCHD10	-1.78382	1	-1.97832	54.5628	13.8132
CHCHD2	CHCHD2	0.447689	1	0.50151	202.285	286.319
CHCHD3	CHCHD3	-0.385375	1	-0.486006	42.5348	30.3567
CHCHD4	CHCHD4	-1.36531	1	-1.5562	19.197	6.51453
CHCHD5	CHCHD5	0.382804	1	0.651672	9.26166	14.5611
CHCHD6	CHCHD6	0.358758	1	0.572456	9.95593	14.8093
CHCHD7	CHCHD7	0.465191	1	0.65666	7.12493	11.2351
CHD1	CHD1	-0.223766	1	-0.298285	17.7193	14.4053
CHD1L	CHD1L	0.645678	1	0.766223	10.0227	17.0472
CHD2	CHD2	-0.881668	1	-0.94357	23.112	12.0128
CHD3	CHD3	0.0150276	1	0.0951113	11.258	12.0223
CHD4	CHD4	0.610072	1	0.66556	22.6946	35.9915
CHD5	CHD5	-2.25741	1	-3.58048	0.26575	0.0196104
CHD6	CHD6	-0.051781	1	-0.126263	9.90261	9.0703
CHD7	CHD7	-0.0823538	1	-0.199586	3.83236	3.33592
CHD8	CHD8	0.327685	1	0.3926	14.002	18.3776
CHD9	CHD9	-0.516753	1	-0.588743	12.0737	8.02533
CHDC2	CHDC2	0	1	0.213936	0	0
CHDH	CHDH	0.976558	1	1.36806	0.636222	1.65083
CHEK1	CHEK1	0.0126945	1	0.103907	13.4339	14.4337
CHEK2	CHEK2	0.317524	1	0.477569	8.9113	12.408
CHEK2P2	CHEK2P2	0	1	0.390813	0.594431	0.783296
CHERP	CHERP	0	1	-0.0528509	3.06705	2.95497
CHFR	CHFR	0.131447	1	0.311186	4.65653	5.7768
CHGA	CHGA	0	1	-0.923568	0.114268	0.0530019
CHGB	CHGB	0	1	0.213936	0.281901	0.326892
CHI3L1	CHI3L1	-0.996102	1	-3.95599	0.216039	0
CHI3L2	CHI3L2	0	1	0.892008	0.0579639	0.117626
CHIA	CHIA	0	1	1.7989	0	0.0294728
CHIAP2	CHIAP2	0	1	0.213936	0	0
CHIC1	CHIC1	0	1	-0.177894	2.49702	2.20594
CHIC2	CHIC2	0.198942	1	0.412437	9.33798	12.429
CHID1	CHID1	0.166794	1	0.298956	7.65117	9.41128
CHIT1	CHIT1	0	1	0.213936	0	0
CHKA	CHKA	1.61051	1	1.7989	3.52279	12.275
CHKB	CHKB	0	1	0.0610611	10.5332	10.9845
CHKB-AS1	CHKB-AS1	0.289975	1	1.25576	0.366555	0.903243
CHKB-CPT1B	CHKB-CPT1B	-0.797892	1	-0.927965	11.4759	6.02697
CHL1	CHL1	0	1	-1.37103	0.00444581	0
CHL1-AS1	CHL1-AS1	0	1	0.213936	0	0
CHM	CHM	0.304474	1	0.454582	2.70406	3.70542
CHML	CHML	0.130745	1	0.218359	9.68026	11.2597
CHMP1A	CHMP1A	0.520718	1	0.613594	20.5969	31.5111
CHMP1B	CHMP1B	-0.0244371	1	-0.0931175	40.6629	38.1113
CHMP1B2P	CHMP1B2P	-0.436874	1	-3.4865	0.0413979	0
CHMP2A	CHMP2A	-0.508778	1	-0.599499	84.3663	55.657
CHMP2B	CHMP2B	-0.0355103	1	-0.141028	20.3957	18.4901
CHMP3	CHMP3	0	1	0.0277813	42.1628	42.9722
CHMP4A	CHMP4A	-0.106312	1	-0.260495	19.3336	16.1306
CHMP4B	CHMP4B	1.4497	1	1.55337	20.4251	59.9599
CHMP4C	CHMP4C	0.80595	1	0.974293	7.88287	15.4941
CHMP5	CHMP5	0	1	-0.0348693	61.4299	59.9479
CHMP6	CHMP6	0.405007	1	0.699362	3.07244	4.99442
CHMP7	CHMP7	-0.230897	1	-0.368579	10.0705	7.79573
CHN1	CHN1	-1.00324	1	-1.70033	0.684127	0.204462
CHN2	CHN2	0	1	0.275336	0.107806	0.130694
CHODL	CHODL	0	1	-2.10799	0.0750105	0.00966466
CHODL-AS1	CHODL-AS1	0	1	0.213936	0	0
CHORDC1	CHORDC1	0.375277	1	0.526105	6.13106	8.82898
CHP1	CHP1	-0.493344	1	-0.543042	88.368	60.6324
CHP2	CHP2	0.722184	1	3.7989	0	0.125012
CHPF	CHPF	0.31592	1	0.480451	5.57162	7.77346
CHPF2	CHPF2	0.704676	1	0.798001	12.5447	21.81
CHPT1	CHPT1	-2.17836	1	-2.57661	7.61281	1.26111
CHRAC1	CHRAC1	-0.166551	1	-0.32289	10.2524	8.19134
CHRD	CHRD	0	1	-1.78606	0.0729322	0.0153767
CHRDL1	CHRDL1	0	1	-1.78606	0.0168393	0
CHRDL2	CHRDL2	0	1	1.21394	0	0.015748
CHRFAM7A	CHRFAM7A	-2.31299	1	-5.14362	0.326731	0
CHRM1	CHRM1	0	1	1.7989	0	0.0191787
CHRM2	CHRM2	0	1	0.213936	0	0
CHRM3	CHRM3	-4.28726	1	-5.66463	2.9936	0.0493092
CHRM3-AS1	CHRM3-AS1	0	1	0.213936	0	0
CHRM3-AS2	CHRM3-AS2	0	1	-2.37103	0.130711	0
CHRM4	CHRM4	0	1	0.383861	0.111318	0.147524
CHRM5	CHRM5	-0.117674	1	-1.95599	0.13059	0.0267233
CHRNA1	CHRNA1	0	1	0.213936	0	0
CHRNA10	CHRNA10	0	1	0.798898	0.204043	0.361871
CHRNA2	CHRNA2	0	1	-0.371027	0.063141	0.0465933
CHRNA3	CHRNA3	-0.37615	1	-1.30963	0.295506	0.114222
CHRNA4	CHRNA4	0	1	-2.59342	0.0250751	0
