# This file is generated by gfold V1.1.2 on Tue Jun 27 20:23:36 2017
# Normalization constants :
#    RWPE1	42835828	1.04659
#    LNCaP	35504722	1
# The GFOLD value could be considered as a reliable log2 fold change.
# It is positive/negative if the gene is up/down regulated.
# A gene with zero GFOLD value should never be considered as 
# differentially expressed. For a comprehensive description of 
# GFOLD, please refer to the manual.
#GeneSymbol	GeneName	GFOLD(0.01)	E-FDR	log2fdc	1stRPKM	2ndRPKM
		0	1	0.065697	0	0
COQ10A	COQ10A	0	1	0.264026	3.67311	5.08691
COQ10B	COQ10B	0.452228	1	0.598861	10.3834	18.1348
COQ2	COQ2	0	1	-0.127455	11.5658	12.2032
COQ3	COQ3	0.24244	1	0.46933	7.01271	11.1993
COQ4	COQ4	0	1	0.0399668	23.5083	27.8607
COQ5	COQ5	0.419922	1	0.538949	21.0244	35.2206
COQ6	COQ6	0.493816	1	0.676561	6.96807	12.8468
COQ7	COQ7	0.950745	1	1.11708	5.02005	12.5634
COQ9	COQ9	0.144224	1	0.224377	45.8744	61.7835
CORIN	CORIN	-0.711592	1	-2.30354	0.131644	0.0264711
CORO1A	CORO1A	0	1	1.0657	0.120771	0.305986
CORO1B	CORO1B	0.918367	1	1.0278	16.5974	39.0243
CORO1C	CORO1C	-1.53688	1	-1.63095	29.0582	10.811
CORO2A	CORO2A	-2.46391	1	-2.57524	25.9879	5.0227
CORO2B	CORO2B	-0.442551	1	-3.51927	0.0642468	0
CORO6	CORO6	-3.98703	1	-5.31182	2.82438	0.0705013
CORO7	CORO7	0.550179	1	0.806963	1.62447	3.28118
CORO7-PAM16	CORO7-PAM16	0.852194	1	1.04338	2.90376	6.90657
CORT	CORT	0	1	0.363378	0.891318	1.32704
COTL1	COTL1	-2.13938	1	-2.25938	57.5959	13.8552
COX10	COX10	0	1	-0.18542	5.0547	5.12266
COX10-AS1	COX10-AS1	-0.820679	1	-1.08441	6.0644	3.28885
COX11	COX11	0.37408	1	0.474939	16.6001	26.6
COX14	COX14	0.616341	1	0.7605	20.2603	39.5836
COX15	COX15	-0.124121	1	-0.220139	8.20671	8.121
COX16	COX16	0.756532	1	0.91557	9.27271	20.1766
COX17	COX17	1.86625	1	2.0879	15.0666	74.042
COX18	COX18	1.57272	1	1.73213	2.92651	11.2213
COX19	COX19	-1.07269	1	-1.24411	6.21927	3.02326
COX20	COX20	1.13875	1	1.28268	6.80894	19.1106
COX4I1	COX4I1	-0.149865	1	-0.201918	259.174	259.743
COX4I2	COX4I2	0	1	0.065697	0	0
COX5A	COX5A	0	1	0.0232473	90.0101	105.446
COX5B	COX5B	-0.23064	1	-0.321538	144.877	133.632
COX6A1	COX6A1	0.365067	1	0.426368	217.083	336.309
COX6A2	COX6A2	0	1	0.065697	0	0
COX6B1	COX6B1	0.478842	1	0.546002	169.033	284.517
COX6B2	COX6B2	-1.84549	1	-3.25623	0.968612	0.101619
COX6C	COX6C	0.337547	1	0.426796	63.5206	98.4408
COX7A1	COX7A1	0	1	-0.197337	0.153182	0.147849
COX7A2	COX7A2	0.739781	1	0.822664	80.2521	163.65
COX7A2L	COX7A2L	-0.231124	1	-0.327723	58.2785	53.5241
COX7B	COX7B	0.709233	1	0.774834	214.866	423.838
COX7B2	COX7B2	4.99449	1	7.74518	0	10.5814
COX7C	COX7C	0.148546	1	0.214235	284.499	380.473
COX8A	COX8A	0.939251	1	1.00911	160.376	372.148
COX8C	COX8C	0	1	-0.934303	0.0439641	0
CP	CP	0.679151	1	1.0118	0.664704	1.55009
CPA1	CPA1	0	1	0.065697	0	0
CPA2	CPA2	0	1	0.065697	0	0
CPA3	CPA3	0	1	0.065697	0	0
CPA4	CPA4	-6.69571	1	-9.43215	5.98333	0
CPA5	CPA5	0	1	0.065697	0	0
CPA6	CPA6	0	1	0.065697	0	0
CPAMD8	CPAMD8	0	1	1.12983	0.0389862	0.10348
CPB1	CPB1	0	1	0.065697	0	0
CPB2	CPB2	0	1	-0.671269	0.0528764	0.0318972
CPB2-AS1	CPB2-AS1	0	1	0.913694	0.0266191	0.0642309
CPD	CPD	0.189412	1	0.247041	16.1625	22.1119
CPE	CPE	2.4963	1	2.66939	4.03825	29.6733
CPEB1	CPEB1	0	1	-0.536967	0.233566	0.183166
CPEB2	CPEB2	-0.882634	1	-1.11955	2.16264	1.1451
CPEB2-AS1	CPEB2-AS1	0	1	0.235622	0.100254	0.138234
CPEB3	CPEB3	0.563625	1	0.799051	1.2389	2.48806
CPEB4	CPEB4	0.688045	1	0.808784	3.67197	7.41745
CPED1	CPED1	0	1	-1.07181	0.0416354	0.0200929
CPLX1	CPLX1	4.56175	1	6.0936	0.0327266	3.42195
CPLX2	CPLX2	0	1	-0.934303	0.00473144	0
CPLX3	CPLX3	0	1	2.0657	0	0.0419959
CPLX4	CPLX4	0	1	0.065697	0	0
CPM	CPM	-1.18116	1	-2.54574	0.187426	0.0335002
CPN1	CPN1	0	1	0.065697	0	0
CPN2	CPN2	0	1	0.065697	0	0
CPNE1	CPNE1	-0.793639	1	-0.871216	48.0297	30.2635
CPNE2	CPNE2	-0.492906	1	-0.746231	4.93394	3.38537
CPNE3	CPNE3	2.4387	1	2.49125	22.9514	148.788
CPNE4	CPNE4	0	1	-1.51927	0.0258469	0.00623677
CPNE5	CPNE5	0	1	1.65066	0	0.0168705
CPNE6	CPNE6	0	1	0.65066	0.00966664	0.0233253
CPNE7	CPNE7	1.21943	1	1.36563	6.37878	18.9641
CPNE8	CPNE8	-4.91907	1	-7.66901	1.42997	0
CPNE9	CPNE9	0	1	1.48073	0.0227867	0.096221
CPO	CPO	0	1	-1.51927	0.0965465	0.0232963
CPOX	CPOX	-0.172168	1	-0.327545	9.23801	8.48389
CPPED1	CPPED1	0	1	0.0757009	3.81925	4.63996
CPQ	CPQ	2.14093	1	2.60627	0.646807	4.60991
CPS1	CPS1	0.356165	1	0.500192	3.55192	5.79295
CPS1-IT1	CPS1-IT1	0	1	0.65066	0.010128	0.0244384
CPSF1	CPSF1	0.360795	1	0.467036	9.06474	14.4461
CPSF2	CPSF2	0.289251	1	0.348733	26.6451	39.116
CPSF3	CPSF3	0	1	-0.066977	23.0513	25.3665
CPSF3L	CPSF3L	0.204779	1	0.310859	16.3388	23.3657
CPSF4	CPSF4	0.0065333	1	0.141248	15.444	19.6355
CPSF4L	CPSF4L	0	1	-0.120716	1.15462	1.2189
CPSF6	CPSF6	-0.0550841	1	-0.123579	18.105	19.1571
CPSF7	CPSF7	0	1	-0.0177107	12.7911	14.5649
CPT1A	CPT1A	0.799335	1	0.864029	17.9396	37.6444
CPT1B	CPT1B	-1.54605	1	-1.72513	11.2251	3.90763
CPT1C	CPT1C	0	1	-0.0863061	0.289124	0.313047
CPT2	CPT2	1.86955	1	2.00616	5.59102	25.9168
CPVL	CPVL	-4.41491	1	-7.17271	1.96838	0
CPXCR1	CPXCR1	0	1	0.065697	0	0
CPXM1	CPXM1	0	1	-0.934303	0.00972706	0
CPXM2	CPXM2	0	1	0.65066	0.00626878	0.0151264
CPZ	CPZ	0	1	-1.58638	0.193009	0.0665321
CR1	CR1	0	1	0.065697	0	0
CR1L	CR1L	-0.871142	1	-1.43113	1.60123	0.674617
CR2	CR2	0	1	2.65066	0	0.0337713
CRABP1	CRABP1	0	1	0.065697	0	0
CRABP2	CRABP2	-4.62446	1	-6.15347	5.95657	0.0725909
CRADD	CRADD	0.87416	1	1.07442	8.07641	19.6303
CRAMP1L	CRAMP1L	0	1	0.150414	2.9147	3.72943
CRAT	CRAT	0.343414	1	0.490257	7.37423	11.9444
CRB1	CRB1	0	1	-3.10423	0.0334395	0
CRB2	CRB2	-0.0621043	1	-1.30354	0.113215	0.0500837
CRB3	CRB3	0.406313	1	0.612156	9.32953	16.451
CRBN	CRBN	0.17445	1	0.312299	9.80289	14.0337
CRCP	CRCP	0	1	0.0156826	15.4621	18.0188
CRCT1	CRCT1	0	1	-3.25623	0.302309	0
CREB1	CREB1	0.201885	1	0.308155	4.38061	6.25287
CREB3	CREB3	-1.2171	1	-1.33067	39.3623	18.0312
CREB3L1	CREB3L1	0	1	0.065697	0	0
CREB3L2	CREB3L2	0.218822	1	0.402028	1.82516	2.78112
CREB3L3	CREB3L3	0	1	0.065697	0	0
CREB3L4	CREB3L4	3.20324	1	3.34964	6.67169	78.5275
CREB5	CREB5	-1.80326	1	-3.28008	0.158791	0.0159649
CREBBP	CREBBP	0	1	0.152076	2.14995	2.7541
CREBL2	CREBL2	0.541264	1	0.631244	14.1919	25.3436
CREBRF	CREBRF	-1.61046	1	-1.76804	5.39472	1.82358
CREBZF	CREBZF	0.170479	1	0.247213	11.0761	15.1553
CREG1	CREG1	-0.242489	1	-0.340362	31.3802	28.5686
CREG2	CREG2	-6.41825	1	-8.15589	3.98899	0.0080749
CRELD1	CRELD1	0	1	0.086477	7.78703	9.53136
CRELD2	CRELD2	1.50954	1	1.72062	4.34419	16.54
CREM	CREM	0	1	0.164069	1.9666	2.54043
CRH	CRH	0	1	0.065697	0	0
CRHBP	CRHBP	0	1	0.065697	0	0
CRHR1	CRHR1	0	1	0.065697	0	0
CRHR1-IT1	CRHR1-IT1	0	1	-0.236093	2.07214	2.02621
CRHR2	CRHR2	0	1	-0.34934	0.0195083	0.015691
CRIM1	CRIM1	-6.13668	1	-6.44866	40.3117	0.527063
CRIP1	CRIP1	-2.5449	1	-3.18223	12.0143	1.47308
CRIP2	CRIP2	-3.18272	1	-3.41286	18.6101	2.00586
CRIP3	CRIP3	0	1	-1.51927	0.0488388	0
CRIPAK	CRIPAK	1.18594	1	1.67532	0.299496	1.11571
CRIPT	CRIPT	-1.14596	1	-1.39108	2.48265	1.08838
CRISP1	CRISP1	0	1	0.065697	0	0
CRISP2	CRISP2	0	1	0.065697	0	0
CRISP3	CRISP3	3.02443	1	4.51195	0.041576	1.35434
CRISPLD1	CRISPLD1	-1.49382	1	-2.14932	0.656815	0.165859
CRISPLD2	CRISPLD2	2.28349	1	2.84414	0.17805	1.50984
CRK	CRK	-0.258053	1	-0.328138	38.2929	35.1607
CRKL	CRKL	-1.29732	1	-1.36176	43.472	19.4962
CRLF1	CRLF1	-2.13192	1	-2.83242	2.10933	0.327866
CRLF2	CRLF2	0	1	2.38763	0	0.0938061
CRLF3	CRLF3	-0.529473	1	-0.701401	8.05682	5.70775
CRLS1	CRLS1	0.14937	1	0.262622	9.31073	12.8771
CRMP1	CRMP1	0.328579	1	0.822841	0.356256	0.730688
CRNDE	CRNDE	0.0863056	1	0.322218	6.0664	8.7471
CRNKL1	CRNKL1	0.252874	1	0.356871	9.97701	14.7304
CRNN	CRNN	-4.7519	1	-7.50416	2.30643	0
CROCC	CROCC	-0.283707	1	-0.523753	1.69054	1.3541
CROCCP2	CROCCP2	-0.871021	1	-1.12437	7.38044	3.89367
CROCCP3	CROCCP3	-0.1102	1	-0.492513	0.808897	0.661107
CROT	CROT	1.31839	1	1.49395	2.7793	9.0357
CRP	CRP	0	1	0.065697	0	0
CRSP8P	CRSP8P	-0.758001	1	-0.934303	18.2886	11.0221
CRTAC1	CRTAC1	0	1	0.065697	0	0
CRTAM	CRTAM	0	1	-1.51927	0.0192774	0
CRTAP	CRTAP	-1.55723	1	-1.62561	35.3631	13.2082
CRTC1	CRTC1	0.648651	1	0.925917	0.737876	1.61934
CRTC2	CRTC2	-0.251191	1	-0.655149	1.54296	1.12535
CRTC3	CRTC3	-0.902059	1	-1.07088	5.50836	3.01981
CRX	CRX	0	1	1.65066	0	0.0126132
CRY1	CRY1	0	1	-0.13663	5.89648	6.18199
CRY2	CRY2	-0.214101	1	-0.399083	4.14736	3.62383
CRYAA	CRYAA	0	1	0.065697	0	0
CRYAB	CRYAB	-0.735206	1	-1.31539	2.3927	1.09228
CRYBA1	CRYBA1	0	1	-1.25623	0.265955	0.106957
CRYBA2	CRYBA2	0	1	-2.25623	0.105514	0
CRYBA4	CRYBA4	0	1	0.065697	0	0
CRYBB1	CRYBB1	0	1	-0.934303	0.0253474	0
CRYBB2	CRYBB2	0	1	0.978234	0.48954	1.14433
CRYBB2P1	CRYBB2P1	-0.0976536	1	-0.427997	3.79491	3.24623
CRYBB3	CRYBB3	0	1	-0.934303	0.243458	0.130546
CRYBG3	CRYBG3	0.405441	1	0.497071	5.05025	8.21749
CRYGA	CRYGA	0	1	0.065697	0	0
CRYGB	CRYGB	0	1	0.065697	0	0
CRYGC	CRYGC	0	1	0.065697	0	0
CRYGD	CRYGD	0	1	0.065697	0	0
CRYGN	CRYGN	0	1	-0.934303	0.032289	0
CRYGS	CRYGS	-0.390594	1	-1.68432	0.998121	0.334504
CRYL1	CRYL1	1.82809	1	2.07041	3.54607	17.2257
CRYM	CRYM	3.50979	1	5.16724	0.0310026	1.90761
CRYM-AS1	CRYM-AS1	-0.10936	1	-0.857682	0.547147	0.342286
CRYZ	CRYZ	0.179723	1	0.348769	7.23764	10.6277
CRYZL1	CRYZL1	0.0861303	1	0.357096	3.76796	5.56717
CS	CS	0.919992	1	0.991996	25.8238	59.2171
CSAD	CSAD	0	1	-0.151351	3.80339	3.94649
CSAG1	CSAG1	8.30296	1	11.0358	0	64.5387
CSAG3	CSAG3	8.81374	1	11.546	0	94.9705
CSAG4	CSAG4	5.2187	1	7.96656	0	8.90217
CSDC2	CSDC2	0	1	0.65066	0.0461363	0.0890601
CSDE1	CSDE1	0.119388	1	0.148272	142.051	181.478
CSE1L	CSE1L	-0.315292	1	-0.358636	90.1937	81.0868
CSF1	CSF1	-3.57137	1	-4.23642	2.05663	0.12034
CSF1R	CSF1R	0	1	-0.773838	0.191542	0.12605
CSF2	CSF2	0	1	0.065697	0	0
CSF2RA	CSF2RA	0	1	0.065697	0	0
CSF2RB	CSF2RB	0	1	0.480735	0.00963473	0.0174362
CSF3	CSF3	0	1	-0.126948	0.0924291	0.0955835
CSF3R	CSF3R	0	1	-0.934303	0.0066891	0
CSGALNACT1	CSGALNACT1	0	1	0.113791	0.558903	0.69736
CSGALNACT2	CSGALNACT2	-0.0592851	1	-0.238721	4.81269	4.70044
CSH1	CSH1	0	1	0.065697	0	0
CSH2	CSH2	0	1	0.065697	0	0
CSHL1	CSHL1	0	1	0.065697	0	0
CSK	CSK	-0.187344	1	-0.312815	13.9473	12.9416
CSMD1	CSMD1	7.76028	1	10.4941	0	2.70892
CSMD2	CSMD2	0	1	-2.9343	0.0117396	0
CSMD2-AS1	CSMD2-AS1	0	1	0.065697	0	0
CSMD3	CSMD3	-3.29574	1	-6.08405	0.12238	0
CSN1S1	CSN1S1	0	1	0.065697	0	0
CSN1S2AP	CSN1S2AP	0	1	0.065697	0	0
CSN1S2BP	CSN1S2BP	0	1	0.065697	0	0
CSN2	CSN2	0	1	0.065697	0	0
CSN3	CSN3	0	1	0.065697	0	0
CSNK1A1	CSNK1A1	-0.789441	1	-0.826927	190.568	123.836
CSNK1A1L	CSNK1A1L	-0.194436	1	-0.55274	2.10638	1.65127
CSNK1A1P1	CSNK1A1P1	0	1	-1.51927	0.0690679	0.0166658
CSNK1D	CSNK1D	-0.0024875	1	-0.0985839	15.8915	17.1086
CSNK1E	CSNK1E	-0.758705	1	-0.851669	26.0389	16.6297
CSNK1G1	CSNK1G1	-1.32124	1	-1.41537	13.5929	5.87251
CSNK1G2	CSNK1G2	0.151423	1	0.253937	16.1421	22.1908
CSNK1G2-AS1	CSNK1G2-AS1	0	1	1.32873	0.0711194	0.235962
CSNK1G3	CSNK1G3	-1.02084	1	-1.12798	15.6832	8.26887
CSNK2A1	CSNK2A1	-0.651481	1	-0.715367	61.4245	43.1219
CSNK2A2	CSNK2A2	-1.68673	1	-1.86809	22.472	7.08379
CSNK2A3	CSNK2A3	-0.639246	1	-0.699004	139.674	99.1752
CSNK2B	CSNK2B	0	1	0.065697	0	0
CSPG4	CSPG4	-2.03321	1	-3.37725	0.242179	0.0237825
CSPG4P1Y	CSPG4P1Y	0	1	0.065697	0	0
CSPG5	CSPG5	4.38104	1	4.96093	0.252378	9.37392
CSPP1	CSPP1	0	1	0.00798154	2.50973	2.90899
CSRNP1	CSRNP1	0.209529	1	0.39241	4.40098	6.66142
CSRNP2	CSRNP2	-0.148037	1	-0.301016	5.43656	5.08556
CSRNP3	CSRNP3	0.32482	1	0.708145	0.236552	0.446808
CSRP1	CSRP1	1.23791	1	1.3149	26.8407	76.994
CSRP2	CSRP2	-3.66584	1	-4.63936	8.08393	0.34386
CSRP2BP	CSRP2BP	-0.10469	1	-0.20349	15.3914	15.4075
CSRP3	CSRP3	0	1	0.065697	0	0
CST1	CST1	0	1	0.065697	0	0
CST11	CST11	0	1	0.065697	0	0
CST13P	CST13P	0	1	-1.51927	0.0403543	0
CST2	CST2	0	1	0.065697	0	0
CST3	CST3	-0.739627	1	-0.835096	33.3866	21.5685
CST4	CST4	0	1	0.065697	0	0
CST5	CST5	0	1	0.065697	0	0
CST6	CST6	-2.73477	1	-5.54901	1.84	0
CST7	CST7	0	1	0.65066	0.0251021	0.0605705
CST8	CST8	0	1	0.065697	0	0
CST9	CST9	0	1	0.065697	0	0
CST9L	CST9L	0	1	0.065697	0	0
CSTA	CSTA	-6.40805	1	-7.09842	76.8943	0.613029
CSTB	CSTB	0.0526694	1	0.181429	32.3849	42.3378
CSTF1	CSTF1	-0.493532	1	-0.583702	32.0948	24.6829
CSTF2	CSTF2	0.561455	1	0.725514	7.81639	14.9069
CSTF2T	CSTF2T	0	1	0.0713739	15.8416	19.188
CSTF3	CSTF3	0	1	-0.108496	9.92949	10.6162
CSTF3-AS1	CSTF3-AS1	0	1	1.44421	0.04533	0.16407
CSTL1	CSTL1	0	1	0.065697	0	0
CT45A1	CT45A1	2.80247	1	5.62029	0	1.26031
CT45A2	CT45A2	0	1	3.0657	0	0.195398
CT45A3	CT45A3	1.87739	1	4.76614	0	0.698543
CT45A4	CT45A4	0.96615	1	3.97259	0	0.391184
CT45A5	CT45A5	0.84659	1	3.87305	0	0.273654
CT45A6	CT45A6	2.25509	1	5.11009	0	0.447068
CT47A1	CT47A1	2.30183	1	5.15316	0	0.0718835
CT47A10	CT47A10	2.39103	1	5.23562	0	0.0847112
CT47A11	CT47A11	2.39103	1	5.23562	0	0.0847112
CT47A12	CT47A12	2.39103	1	5.23562	0	0.0847112
CT47A2	CT47A2	2.39103	1	5.23562	0	0.0847112
CT47A3	CT47A3	2.39103	1	5.23562	0	0.0847112
CT47A4	CT47A4	2.39103	1	5.23562	0	0.0847112
CT47A5	CT47A5	2.39103	1	5.23562	0	0.0847112
CT47A6	CT47A6	2.43365	1	5.27515	0	0.0784184
CT47A7	CT47A7	0	1	1.65066	0	0.0435658
CT47A8	CT47A8	2.39103	1	5.23562	0	0.0847112
CT47A9	CT47A9	2.39103	1	5.23562	0	0.0847112
CT47B1	CT47B1	0	1	1.0657	0	0.0211928
CT55	CT55	0	1	0.328731	0.0432114	0.0651672
CT62	CT62	0.112317	1	1.15881	0.178498	0.476856
CT83	CT83	0	1	0.065697	0	0
CTAG1A	CTAG1A	2.0514	1	4.92368	0	1.05431
CTAG1B	CTAG1B	2.0514	1	4.92368	0	1.05431
CTAG2	CTAG2	2.20679	1	5.0657	0	0.879278
CTAGE1	CTAGE1	-0.0896562	1	-0.612375	0.557249	0.417747
CTAGE10P	CTAGE10P	0	1	-0.331638	0.416313	0.379075
CTAGE11P	CTAGE11P	0	1	-0.399266	0.861339	0.749931
CTAGE15	CTAGE15	-0.116989	1	-0.216718	22.5779	22.395
CTAGE4	CTAGE4	-0.174383	1	-0.25652	33.3017	32.1337
CTAGE5	CTAGE5	-0.847538	1	-0.984084	10.4666	6.09614
CTAGE6	CTAGE6	-0.0931061	1	-0.193458	21.4858	21.6583
CTAGE7P	CTAGE7P	0.552322	1	1.02562	0.594145	1.40378
CTAGE8	CTAGE8	-0.216321	1	-0.293261	32.4923	30.5644
CTAGE9	CTAGE9	-0.182978	1	-0.272267	28.88	27.5641
CTB-113P19.1	CTB-113P19.1	0	1	0.065697	0	0
CTB-118N6.3	CTB-118N6.3	1.19107	1	2.5682	0.193133	1.45632
CTB-12O2.1	CTB-12O2.1	0	1	0.065697	0.0579279	0.069889
CTB-174D11.1	CTB-174D11.1	0	1	0.065697	0	0
CTB-178M22.2	CTB-178M22.2	0	1	1.65066	0.135202	0.598104
CTB-7E3.1	CTB-7E3.1	0	1	0.065697	0	0
CTBP1	CTBP1	0.583385	1	0.664556	26.5416	48.5037
CTBP1-AS	CTBP1-AS	1.27807	1	1.42478	4.2773	13.2491
CTBP1-AS2	CTBP1-AS2	1.88395	1	2.0577	3.59337	17.2741
CTBP2	CTBP2	-0.341434	1	-0.419664	17.8848	15.4119
CTBS	CTBS	1.88152	1	2.08421	2.46925	12.0981
CTC-338M12.4	CTC-338M12.4	0	1	-0.163437	6.56793	6.75633
CTC-360P9.3	CTC-360P9.3	0	1	0.065697	0	0
CTC-436P18.1	CTC-436P18.1	0	1	-0.00556164	3.24455	3.72354
CTC1	CTC1	0.0340996	1	0.236864	1.70003	2.30993
CTCF	CTCF	-0.0877458	1	-0.177691	17.9663	18.3099
CTCFL	CTCFL	0	1	0.065697	0	0
CTD-2151A2.1	CTD-2151A2.1	0	1	1.31362	0.158194	0.490779
CTD-2194D22.4	CTD-2194D22.4	0	1	0.065697	0	0
CTD-2201E9.1	CTD-2201E9.1	0	1	1.0657	0	0.016775
CTD-2201I18.1	CTD-2201I18.1	0	1	-1.21441	0.137525	0.0622208
CTD-2258A20.5	CTD-2258A20.5	0	1	1.0657	0	0.0583132
CTD-2270F17.1	CTD-2270F17.1	0	1	0.065697	0	0
CTD-2297D10.2	CTD-2297D10.2	0	1	0.065697	0	0
CTD-2350J17.1	CTD-2350J17.1	0	1	0.065697	0	0
CTD-3080P12.3	CTD-3080P12.3	0	1	0.065697	0	0
CTDNEP1	CTDNEP1	0.37364	1	0.588341	5.14721	8.92786
CTDP1	CTDP1	-0.267521	1	-0.453616	4.75894	4.00371
CTDSP1	CTDSP1	0	1	0.0544063	19.3813	23.2009
CTDSP2	CTDSP2	-1.15621	1	-1.24617	22.2661	10.8173
CTDSPL	CTDSPL	-1.08826	1	-1.17288	27.3956	14.0036
CTDSPL2	CTDSPL2	-0.583749	1	-0.667123	20.5238	14.8974
CTF1	CTF1	-3.0169	1	-5.81695	0.813706	0
CTGF	CTGF	-9.08581	1	-11.8177	37.6329	0
CTGLF12P	CTGLF12P	-0.496109	1	-0.617497	21.5441	16.1828
CTH	CTH	0.187298	1	0.575646	1.3527	2.32956
CTHRC1	CTHRC1	-1.18179	1	-2.9932	0.372278	0.0374289
CTIF	CTIF	-2.18858	1	-2.41614	5.46508	1.17638
CTLA4	CTLA4	0	1	0.065697	0	0
CTNNA1	CTNNA1	-0.684486	1	-0.722119	115.66	80.8226
CTNNA2	CTNNA2	0	1	2.87305	0	0.0355472
CTNNA3	CTNNA3	3.23262	1	4.64061	0.00939888	0.322044
CTNNAL1	CTNNAL1	-1.35663	1	-1.4349	62.6102	26.6886
CTNNB1	CTNNB1	0.244825	1	0.284359	84.0104	117.946
CTNNBIP1	CTNNBIP1	0.133449	1	0.251647	11.7777	16.1656
CTNNBL1	CTNNBL1	-0.537843	1	-0.704508	12.1614	8.59739
CTNND1	CTNND1	0	1	0.0430746	31.8962	37.8834
CTNND2	CTNND2	0	1	-0.519265	0.00800856	0.00483109
CTNS	CTNS	-0.029428	1	-0.194781	4.74696	4.78002
CTPS1	CTPS1	0.588204	1	0.701332	10.472	19.6338
CTPS2	CTPS2	0.790085	1	0.959154	2.82509	6.33647
CTR9	CTR9	0.822235	1	0.94225	6.46875	14.3343
CTRB1	CTRB1	0	1	1.87305	0.0803152	0.419895
CTRB2	CTRB2	0.94031	1	2.80266	0.0524605	0.601281
CTRC	CTRC	0	1	1.0657	0	0.0313296
CTRL	CTRL	0.972306	1	1.87305	0.296256	1.31057
CTSA	CTSA	-1.7504	1	-1.89951	24.6725	7.61423
CTSB	CTSB	-1.95953	1	-2.02162	88.6804	25.1715
CTSC	CTSC	-3.72108	1	-3.92717	12.9664	0.979115
CTSD	CTSD	-2.45515	1	-2.51781	217.56	43.7802
CTSE	CTSE	0	1	-0.934303	0.010478	0
CTSF	CTSF	0.0267425	1	0.165318	13.1214	16.9635
CTSG	CTSG	0	1	0.065697	0	0
CTSH	CTSH	0.834453	1	0.92783	31.2052	68.4501
CTSK	CTSK	0	1	-0.413471	1.1737	1.01146
CTSL	CTSL	-0.0711927	1	-0.144142	62.067	64.744
CTSL3P	CTSL3P	0	1	0.065697	0	0
CTSLP2	CTSLP2	0	1	0.843305	0.12676	0.280378
CTSLP8	CTSLP8	0	1	0.065697	0	0
CTSO	CTSO	3.27549	1	3.7612	0.350214	5.58888
CTSS	CTSS	-1.14434	1	-4.10423	0.0966311	0
CTSV	CTSV	-3.30404	1	-3.47622	23.4677	2.42527
CTSW	CTSW	0	1	0.703127	0.144105	0.282522
CTSZ	CTSZ	-0.490118	1	-0.58658	48.1217	36.9341
CTTN	CTTN	0.170627	1	0.233366	38.4434	52.0984
CTTNBP2	CTTNBP2	1.36594	1	4.31362	0	0.0849346
CTTNBP2NL	CTTNBP2NL	-0.368502	1	-0.526349	4.4395	3.55169
CTU1	CTU1	-0.444017	1	-0.824515	2.37106	1.53726
CTU2	CTU2	0	1	0.163238	5.21637	6.73482
CTXN1	CTXN1	2.0671	1	3.20618	0.184837	2.14083
CTXN2	CTXN2	0	1	0.065697	0	0
CTXN3	CTXN3	0	1	0.065697	0	0
CUBN	CUBN	0	1	-1.08631	0.0371704	0.0188823
CUEDC1	CUEDC1	-0.387754	1	-0.60895	3.41039	2.57511
CUEDC2	CUEDC2	0.463969	1	0.570834	32.6166	55.8595
CUL1	CUL1	0	1	0.0444204	19.3729	23.0307
CUL2	CUL2	0	1	-0.0957135	8.92981	9.63264
CUL3	CUL3	-0.285572	1	-0.377651	10.5182	9.3315
CUL4A	CUL4A	0.116496	1	0.196183	17.61	23.258
CUL4B	CUL4B	0.660656	1	0.748597	9.64016	18.6745
CUL5	CUL5	0.586075	1	0.669092	9.85042	18.0581
CUL7	CUL7	0.818383	1	0.94179	4.70987	10.4336
CUL9	CUL9	-0.702478	1	-0.829155	5.95715	3.86362
CUTA	CUTA	0.817749	1	0.915639	35.2608	76.6969
CUTC	CUTC	-0.609711	1	-0.875282	7.74752	4.85892
CUX1	CUX1	0.188443	1	0.29306	2.85016	4.02593
CUX2	CUX2	-3.98505	1	-4.75129	1.53495	0.0617298
CUZD1	CUZD1	0	1	-0.402082	0.655584	0.568496
CWC15	CWC15	0.503497	1	0.63395	16.2896	29.1488
CWC22	CWC22	-0.689499	1	-0.853317	8.50072	5.42003
CWC25	CWC25	-0.505307	1	-0.689395	6.37998	4.55718
CWC27	CWC27	-1.94163	1	-2.09943	26.9701	7.24443
CWF19L1	CWF19L1	-0.791213	1	-0.946903	12.2266	7.30607
CWF19L2	CWF19L2	0.188312	1	0.333405	6.94154	10.0842
CWH43	CWH43	-1.28585	1	-2.80877	0.384022	0.0538739
CX3CL1	CX3CL1	-0.755789	1	-2.41973	0.19258	0.0344213
CX3CR1	CX3CR1	0.573945	1	2.65066	0.00638363	0.0847192
CXADR	CXADR	0.36232	1	0.4599	7.8485	12.4459
CXADRP2	CXADRP2	0.205744	1	0.471591	2.62025	4.19215
CXADRP3	CXADRP3	0	1	0.065697	0.174	0.209927
CXCL1	CXCL1	-1.47596	1	-4.39373	0.411278	0
CXCL10	CXCL10	-1.07854	1	-2.79228	0.537548	0.0694867
CXCL11	CXCL11	-2.77907	1	-4.13818	1.86643	0.105554
CXCL12	CXCL12	0	1	2.87305	0	0.0319455
CXCL13	CXCL13	0	1	1.0657	0	0.0234125
CXCL14	CXCL14	-0.585113	1	-3.63474	0.141986	0
